artist,song,song_id,original_mix_name,original_dataset_filename,mix_id,institution_code,selected_in_acoustic_pool_v2,acoustic_pool_rank,rating_count,unique_participant_count,unique_session_count,unique_experiment_count,evaluator_institution_count,evaluator_institution_codes,years,mean_preference,median_preference,standard_deviation,variance,standard_error,percentile_25,percentile_75,interquartile_range,minimum,maximum,range,confidence_interval_95_lower,confidence_interval_95_upper,confidence_interval_method,missing_rating_count,low_count_warning,aggregation_status,notes,within_song_mean_rank,within_song_percentile_rank,within_song_z_score,within_song_robust_z_score,mean_centered_rating_within_song,uncertainty_weight
Fredy V,In The Meantime,song_inthemeantime,QUT-C,QUT-C.mp3,mix_82d5489162f9,QUT,true,7,16,16,16,1,1,QUT,2017,0.190951617308,0.186539307446,0.101019041235,0.0102048466921,0.0252547603088,0.140271075788,0.263397672438,0.123126596651,0.0294871794872,0.334257206208,0.304770026721,0.137122369924,0.244780864691,student_t,0,false,ok,All available ratings included.,3,0.0857142857143,-1.8599898619,-2.14550983828,-0.276063565761,0.788901912313
Fredy V,In The Meantime,song_inthemeantime,QUT-G,QUT-G.mp3,mix_a31f439e1e87,QUT,true,17,16,16,16,1,1,QUT,2017,0.387198322526,0.378905289053,0.178450302031,0.0318445102951,0.0446125755078,0.236508302583,0.525480769231,0.288972466648,0.130128205128,0.681273062731,0.551144857602,0.292108868733,0.482287776318,student_t,0,false,ok,All available ratings included.,9,0.257142857143,-0.537769448168,-0.739686690593,-0.0798168605431,0.446589968767
Fredy V,In The Meantime,song_inthemeantime,QUT-I,QUT-I.mp3,mix_2f518e7b8633,QUT,false,,16,16,16,1,1,QUT,2017,0.575890075391,0.558012820513,0.211016347754,0.0445278990194,0.0527540869385,0.446568975305,0.722596153846,0.276027178541,0.272601476015,0.927152317881,0.654550841866,0.463447400759,0.688332750022,student_t,0,false,ok,All available ratings included.,29,0.828571428571,0.73354915697,0.612016175762,0.108874892322,0.377667965818
Fredy V,In The Meantime,song_inthemeantime,QUT-J,QUT-J.mp3,mix_8187ac605f62,QUT,true,15,16,16,16,1,1,QUT,2017,0.673067163369,0.645833333333,0.172487285645,0.0297518637092,0.0431218214113,0.540036900369,0.788782051282,0.248745150913,0.442804428044,0.965867158672,0.523062730627,0.581155176718,0.76497915002,student_t,0,false,ok,All available ratings included.,33,0.942857142857,1.38828386617,1.30814913531,0.2060519803,0.462028922958
Fredy V,In The Meantime,song_inthemeantime,QUT-pro,QUT-pro.mp3,mix_cdaef40f2b94,QUT,true,6,16,16,16,1,1,QUT,2017,0.584611251475,0.525144512809,0.222340846671,0.0494354520984,0.0555852116677,0.463141025641,0.747578413284,0.284437387643,0.238461538462,0.95641025641,0.717948717949,0.466134177326,0.703088325624,student_t,0,false,ok,All available ratings included.,30,0.857142857143,0.792308446901,0.674490759477,0.117596068406,0.358432181958
Fredy V,In The Meantime,song_inthemeantime,UCP-A1,UCP-A1.mp3,mix_3042da8a2eb5,UCP,false,,10,10,10,1,1,UCP,2015,0.339157961953,0.281955320129,0.232286331921,0.0539569399973,0.0734553878196,0.176929305732,0.447075208914,0.270145903182,0.0714285714286,0.870473537604,0.799044966176,0.172990330247,0.50532559366,student_t,0,false,ok,All available ratings included.,7,0.2,-0.861443393985,-1.08382623088,-0.127857221115,0.271233047623
Fredy V,In The Meantime,song_inthemeantime,UCP-A2,UCP-A2.mp3,mix_20a1372ac49d,UCP,false,,26,26,26,2,2,QUT|UCP,2015|2017,0.575532703303,0.580705364746,0.164958064236,0.0272111629566,0.0323509380179,0.506184308228,0.704494980556,0.198310672328,0.178846153846,0.809615384615,0.630769230769,0.508904699238,0.642160707369,student_t,0,false,ok,All available ratings included.,28,0.8,0.731141347531,0.609456122832,0.108517520235,0.615856291141
Fredy V,In The Meantime,song_inthemeantime,UCP-A3,UCP-A3.mp3,mix_d58db5dccea3,UCP,false,,10,10,10,1,1,UCP,2015,0.389815820914,0.313470701694,0.188791881418,0.0356423744893,0.0597012349029,0.297802197802,0.477108200854,0.179306003051,0.109427609428,0.720752089136,0.611324479709,0.254762244747,0.524869397081,student_t,0,false,ok,All available ratings included.,10,0.285714285714,-0.520133942908,-0.720936109178,-0.0771993621546,0.333720545899
Fredy V,In The Meantime,song_inthemeantime,UCP-A4,UCP-A4.mp3,mix_efdedc0a36e7,UCP,true,1,10,10,10,1,1,UCP,2015,0.380004666596,0.412692862693,0.193103673499,0.0372890287186,0.0610647432801,0.258301802987,0.524527074597,0.266225271609,0.0579847908745,0.639275766017,0.581290975142,0.241866620187,0.518142713005,student_t,0,false,ok,All available ratings included.,8,0.228571428571,-0.586237006941,-0.791218806819,-0.0870105164725,0.326268934126
Fredy V,In The Meantime,song_inthemeantime,UCP-A5,UCP-A5.mp3,mix_e858d5cf22ea,UCP,false,,10,10,10,1,1,UCP,2015,0.408482855282,0.360408870506,0.188510630852,0.0355362579442,0.0596122956647,0.28250540157,0.538598901099,0.256093499529,0.148203592814,0.694505494505,0.546301901691,0.273630473649,0.543335236914,student_t,0,false,ok,All available ratings included.,14,0.4,-0.394364015321,-0.587213869188,-0.0585323277872,0.334218444039
