pipeline_scope,artist,song,rating_condition_or_pool,original_mix_name,output_path,canonical_source_path,loudness_policy,old_fade_in_ms,old_fade_out_ms,new_fade_in_ms,new_fade_out_ms,fade_shape,sample_rate,channels,duration_seconds,sample_count,LUFS_before,LUFS_after,true_peak_before,true_peak_after,clipping,start_discontinuity_before,start_discontinuity_after,end_discontinuity_before,end_discontinuity_after,boundary_click_qc,sha256_before,sha256_after,regeneration_status,validation_status,notes
main,,Lead Me,Similar Ratings,DU-E,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Lead Me\Similar Ratings\DU-E_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-E.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.7263783636,,0.505310058594,false,,0.0291137695312,,0.0247497558594,pass,b9c2e1a80215d00f705d996c6a2ffb9335321c0af9596dbb47bf009b3f5fccf1,b9c2e1a80215d00f705d996c6a2ffb9335321c0af9596dbb47bf009b3f5fccf1,copied_from_revised_canonical_excerpt,pass,
main,,Lead Me,Similar Ratings,QUT-F,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Lead Me\Similar Ratings\QUT-F_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-F.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.4621352538,,0.421661376953,false,,0.01904296875,,0.0217895507812,pass,ef8086797ae7a43c23151ce4345ddf45ba8c5780aac61f8eb7965e9f6b03af9c,ef8086797ae7a43c23151ce4345ddf45ba8c5780aac61f8eb7965e9f6b03af9c,copied_from_revised_canonical_excerpt,pass,
main,,Lead Me,Wide Ratings,PXL-L1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Lead Me\Wide Ratings\PXL-L1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.0159720976,,0.424285888672,false,,0.0179443359375,,0.0277099609375,pass,714422df665a7ee3e80771c9c69572fba5b6f5bcb4db3bac894a7700e20f9ed0,714422df665a7ee3e80771c9c69572fba5b6f5bcb4db3bac894a7700e20f9ed0,copied_from_revised_canonical_excerpt,pass,
main,,Lead Me,Wide Ratings,PXL-L4,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Lead Me\Wide Ratings\PXL-L4_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L4.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.0881303245,,0.376159667969,false,,0.0219421386719,,0.0244140625,pass,4dcc5347b88e33d8e519b82dc690c0aa5f3bad10f3bd7042adc17b443e14931a,4dcc5347b88e33d8e519b82dc690c0aa5f3bad10f3bd7042adc17b443e14931a,copied_from_revised_canonical_excerpt,pass,
main,,Lead Me,Wide Ratings,McG-pro2,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Lead Me\Wide Ratings\McG-pro2_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\McG-pro2.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.0762731897,,0.771636962891,false,,0.0310974121094,,0.0106506347656,pass,0a5f9954acf77ba80a84c552d651ce783a0d2569683e097892ae4b8d234d73ae,0a5f9954acf77ba80a84c552d651ce783a0d2569683e097892ae4b8d234d73ae,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Similar Ratings,McG-R,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Similar Ratings\McG-R_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-R.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.9719767599,,0.446441650391,false,,0.0454406738281,,0.00958251953125,pass,9c30a6036403d7f56752c4d4197b16256a57659a3f3c93b3fc00c87f314e7cff,9c30a6036403d7f56752c4d4197b16256a57659a3f3c93b3fc00c87f314e7cff,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Similar Ratings,McG-T,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Similar Ratings\McG-T_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-T.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.95627013,,0.658966064453,false,,0.0186157226562,,0.0301208496094,pass,5a8f9c660507842ba68a002970c1ea8d3c86e07cde8d59217e846e2eda895aaf,5a8f9c660507842ba68a002970c1ea8d3c86e07cde8d59217e846e2eda895aaf,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Similar Ratings,McG-X,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Similar Ratings\McG-X_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-X.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.7439917966,,0.614135742188,false,,0.0390319824219,,0.0173645019531,pass,a62c5e0b39588666f46b13966ac2f4976420bc6ea7dd1c83b3e363c636887d8a,a62c5e0b39588666f46b13966ac2f4976420bc6ea7dd1c83b3e363c636887d8a,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Wide Ratings,McG-pro1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Wide Ratings\McG-pro1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-pro1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.581985683,,0.530609130859,false,,0.0409240722656,,0.0198364257812,pass,dcce1e8b37bafc9d0fedb286b185e6ae7e01ba77970f7900dc4a0dc7c7ea26c7,dcce1e8b37bafc9d0fedb286b185e6ae7e01ba77970f7900dc4a0dc7c7ea26c7,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Wide Ratings,McG-U,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Wide Ratings\McG-U_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-U.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.5932677137,,0.426788330078,false,,0.0499267578125,,0.0108642578125,pass,68e32aad468b5c1ee35fc3611b92ccf5039d31e84810db1d00c45a7091710035,68e32aad468b5c1ee35fc3611b92ccf5039d31e84810db1d00c45a7091710035,copied_from_revised_canonical_excerpt,pass,
main,,Pouring Room,Wide Ratings,McG-V,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Pouring Room\Wide Ratings\McG-V_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-V.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.0264095122,,0.669738769531,false,,0.00564575195312,,0.0147705078125,pass,c36c54e997463e8810db50ea413e441dc99f12f256a0eb8337c80f935759e32f,c36c54e997463e8810db50ea413e441dc99f12f256a0eb8337c80f935759e32f,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Similar Ratings,McG-B,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Similar Ratings\McG-B_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-B.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-24.4271012874,,0.355499267578,false,,0.00982666015625,,0.0145874023438,pass,9fb2811d9bf6eeaca7388a8d41098b06466ec8e2528843d86743e4e6f3844125,9fb2811d9bf6eeaca7388a8d41098b06466ec8e2528843d86743e4e6f3844125,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Similar Ratings,McG-G,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Similar Ratings\McG-G_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-G.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-23.9585175572,,0.298309326172,false,,0.0213623046875,,0.0101318359375,pass,7cbbe9b890e9269cf258ccac88f81689dcf2bf66a1195596168377b38bd871ec,7cbbe9b890e9269cf258ccac88f81689dcf2bf66a1195596168377b38bd871ec,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Similar Ratings,McG-F,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Similar Ratings\McG-F_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-F.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-23.7978950382,,0.254241943359,false,,0.01171875,,0.0206909179688,pass,b208aa93c9eedc1f492980d9d3e2792338715b6b131ba7bd4c183900eb990c49,b208aa93c9eedc1f492980d9d3e2792338715b6b131ba7bd4c183900eb990c49,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Wide Ratings,McG-C,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Wide Ratings\McG-C_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-C.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-23.4606503689,,0.347717285156,false,,0.0212097167969,,0.0181579589844,pass,853fa7ff05ce7ab411be9012f452e5267f434f67890bdf8319ef839d6a83c569,853fa7ff05ce7ab411be9012f452e5267f434f67890bdf8319ef839d6a83c569,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Wide Ratings,McG-H,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Wide Ratings\McG-H_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-H.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-23.2709875377,,0.269226074219,false,,0.0149536132812,,0.0258483886719,pass,d7c85ff4cfcdbe6e94a9e092b18d81cd2d1b2a3bf4a669578889ec0e74b398c4,d7c85ff4cfcdbe6e94a9e092b18d81cd2d1b2a3bf4a669578889ec0e74b398c4,copied_from_revised_canonical_excerpt,pass,
main,,Red To Blue,Wide Ratings,McG-pro1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\06_rating_stratification\candidate_review_audio\Red To Blue\Wide Ratings\McG-pro1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\RedToBlue\McG-pro1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-24.8476817844,,0.29296875,false,,0.0287170410156,,0.0132446289062,pass,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,09d9638198b6645a624b5f3cc1dc9e112236e0f7dffce863bc01c2426d52b83f,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Similar Ratings,PXL-S3,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Similar Ratings\PXL-S3_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S3.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.5920423133,,0.352020263672,false,,0.0350952148438,,0.0171203613281,pass,90851081461aba233c967b4221d63041492551ae558e1aca109d556392d4a97a,90851081461aba233c967b4221d63041492551ae558e1aca109d556392d4a97a,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Similar Ratings,PXL-S5,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Similar Ratings\PXL-S5_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S5.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.5475704612,,0.434875488281,false,,0.0469360351562,,0.0237426757812,pass,9983613f47e374e319bdc76922fed3ae2cb69613f5f4713e5423355a6baf3d9a,9983613f47e374e319bdc76922fed3ae2cb69613f5f4713e5423355a6baf3d9a,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Similar Ratings,PXL-S1,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Similar Ratings\PXL-S1_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S1.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.7044968892,,0.408264160156,false,,0.0755310058594,,0.0329284667969,pass,ff5f11e13ed2be2f22b5b7f348fd38f16ebc4580301b84ace675a059bda8730a,ff5f11e13ed2be2f22b5b7f348fd38f16ebc4580301b84ace675a059bda8730a,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Wide Ratings,PXL-S2,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Wide Ratings\PXL-S2_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S2.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.7598513618,,0.358917236328,false,,0.0616455078125,,0.024169921875,pass,550135e350cd698848864b350c20942065c4a744aca58d28bd5463a20af23f7b,550135e350cd698848864b350c20942065c4a744aca58d28bd5463a20af23f7b,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Wide Ratings,PXL-S6,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Wide Ratings\PXL-S6_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S6.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.6685970797,,0.322967529297,false,,0.0627746582031,,0.0186157226562,pass,5fd3d33c8df88d9de4153175e12e7f24455283d2c261f71f0d197ae9c22d15e4,5fd3d33c8df88d9de4153175e12e7f24455283d2c261f71f0d197ae9c22d15e4,copied_from_revised_canonical_excerpt,pass,
backup,,I'd Like To Know,Wide Ratings,PXL-S7,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\I'd Like To Know\Wide Ratings\PXL-S7_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\IdLikeToKnow\PXL-S7.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.6171835018,,0.366058349609,false,,0.0523376464844,,0.0213928222656,pass,4bd87ed0194f89d7c1a45a5fad216040d3350bc9aeec443c70d51f42385eef74,4bd87ed0194f89d7c1a45a5fad216040d3350bc9aeec443c70d51f42385eef74,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Similar Ratings,DU-Q,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Similar Ratings\DU-Q_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-Q.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.8995539199,,0.418914794922,false,,0.0105285644531,,0.0164184570312,pass,6d6c5143dff6ad612a4c05724fda66cd3ab183973812d8f060f9367022d11f2f,6d6c5143dff6ad612a4c05724fda66cd3ab183973812d8f060f9367022d11f2f,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Similar Ratings,DU-R,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Similar Ratings\DU-R_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-R.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.6780320352,,0.301055908203,false,,0.0132141113281,,0.0120544433594,pass,caa4d2a46417ac7854836d7e68a5157bb96557fcf7860a284efb497ebfb3ac65,caa4d2a46417ac7854836d7e68a5157bb96557fcf7860a284efb497ebfb3ac65,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Similar Ratings,DU-O,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Similar Ratings\DU-O_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-O.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.923304742,,0.601776123047,false,,0.00653076171875,,0.0239562988281,pass,8073bd3a53645079fab94dd8f953384538b0bd3913be6f826bd252b10cbd0672,8073bd3a53645079fab94dd8f953384538b0bd3913be6f826bd252b10cbd0672,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Wide Ratings,DU-U,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Wide Ratings\DU-U_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-U.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.8162380025,,0.437713623047,false,,0.0129699707031,,0.0262145996094,pass,acbe886de8e5ec5608ed75ea0fdfb7e2a5ffcc279758dfe79418e4f2e49cd4e3,acbe886de8e5ec5608ed75ea0fdfb7e2a5ffcc279758dfe79418e4f2e49cd4e3,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Wide Ratings,DU-T,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Wide Ratings\DU-T_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-T.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.4245826787,,0.356903076172,false,,0.0145874023438,,0.0171813964844,pass,5fcf61c6cdc6194440a3bf64c577a20c82fdc9d87ad9bb9c1eea5ba2ba4b641c,5fcf61c6cdc6194440a3bf64c577a20c82fdc9d87ad9bb9c1eea5ba2ba4b641c,copied_from_revised_canonical_excerpt,pass,
backup,,New Skin,Wide Ratings,DU-S,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\New Skin\Wide Ratings\DU-S_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NewSkin\DU-S.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.7942185332,,0.356506347656,false,,0.00711059570312,,0.0167236328125,pass,fb1e8965afc61152380dd670bb11b514e5d1d3b2e538a084161b6e1bfd421d0f,fb1e8965afc61152380dd670bb11b514e5d1d3b2e538a084161b6e1bfd421d0f,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Similar Ratings,McG-L,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Similar Ratings\McG-L_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-L.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-21.3097390647,,0.505615234375,false,,0.0160522460938,,0.0262145996094,pass,16328de91f2be5833501bdce49b9b923c9151d5001dd28cb887250f37728197a,16328de91f2be5833501bdce49b9b923c9151d5001dd28cb887250f37728197a,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Similar Ratings,McG-pro2,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Similar Ratings\McG-pro2_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-pro2.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-13.8789597866,,0.897338867188,false,,0.0132751464844,,0.0370788574219,pass,d8eebe73a5ecafac133f0711860827e4c9c2a1d37c2b376eb2705a8adee66e33,d8eebe73a5ecafac133f0711860827e4c9c2a1d37c2b376eb2705a8adee66e33,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Similar Ratings,McG-N,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Similar Ratings\McG-N_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-N.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-25.8970240811,,0.325958251953,false,,0.00518798828125,,0.0101013183594,pass,58c5437dd5e1ee6b6fc35ad0e46ff0e74c06ac4738049a97d13b59e2a667e6a9,58c5437dd5e1ee6b6fc35ad0e46ff0e74c06ac4738049a97d13b59e2a667e6a9,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Wide Ratings,McG-K,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Wide Ratings\McG-K_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-K.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-17.7783684994,,0.69677734375,false,,0.014892578125,,0.0202941894531,pass,7d4323e16aece2c5df06dd65e70c844336aaeb290e3cb84744efd7a24db8f932,7d4323e16aece2c5df06dd65e70c844336aaeb290e3cb84744efd7a24db8f932,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Wide Ratings,McG-P,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Wide Ratings\McG-P_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-P.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-18.871197593,,0.739166259766,false,,0.0235595703125,,0.0194091796875,pass,c44061746b0359962685060129d36ff86a14cf0ca924b9728137eabe10414d2f,c44061746b0359962685060129d36ff86a14cf0ca924b9728137eabe10414d2f,copied_from_revised_canonical_excerpt,pass,
backup,,No Prize,Wide Ratings,McG-O,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\No Prize\Wide Ratings\McG-O_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\NoPrize\McG-O.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-15.6807298233,,0.686218261719,false,,0.0286560058594,,0.0282592773438,pass,18587365a76be96e46623c20cdb3ffb8ef8093f637e4e3defa11f7bf1fd60a5b,18587365a76be96e46623c20cdb3ffb8ef8093f637e4e3defa11f7bf1fd60a5b,copied_from_revised_canonical_excerpt,pass,
backup,,Vermont,Similar Ratings,DU-P2,C:\Users\oscar\Documents\7. QMUL UNIVERSITY\1. Master Program\3. MSc Project\intent2control-dissertation\outputs\stimulus_selection\08_backup_song_expansion\06_rating_stratification\candidate_review_audio\Vermont\Similar Ratings\DU-P2_28sec.wav,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\Vermont\DU-P2.mp3,preserve_raw_level,1000,1000,5,5,half_cosine,44100,2,28,1234800,,-22.5959596985,,0.210815429688,false,,0.0142211914062,,0.0240478515625,pass,1bf5d2a166a695394c8e8c38635e0e84e7480449fee2631f6232d34b90a294a5,1bf5d2a166a695394c8e8c38635e0e84e7480449fee2631f6232d34b90a294a5,copied_from_revised_canonical_excerpt,pass,
