artist,song,triplet_id,mix_1,mix_1_original_name,mix_2,mix_2_original_name,mix_3,mix_3_original_name,institution_1,institution_2,institution_3,unique_institution_count,contains_medoid,pairwise_distance_1,pairwise_distance_2,pairwise_distance_3,minimum_pairwise_distance,mean_pairwise_distance,maximum_pairwise_distance,scalar_only_minimum_distance,bark_only_minimum_distance,rms_excluded_minimum_distance,manhattan_minimum_distance,average_distance_to_song_centre,maximum_distance_to_song_centre,average_robust_outlier_score,maximum_robust_outlier_score,QC_warning_count,near_duplicate_flag,algorithm_eligibility,technical_rejection_reason
Fredy V,In The Meantime,InTheMeantime_00135,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_3042da8a2eb5,UCP-A1,McG,DU,UCP,3,false,1.59375382029,0.991077914451,1.11281978312,0.991077914451,1.23255050595,1.59375382029,0.352066478349,0.882016274314,0.993228730202,2.65813467674,0.849898061374,1.04195098023,3.15285979606,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00136,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_526612c31256,PXL-S7,McG,DU,PXL,3,false,1.59375382029,1.05928377983,1.36071995731,1.05928377983,1.33791918581,1.59375382029,0.517631618071,0.907590327859,1.06711505067,3.05855932585,0.856028133823,1.04195098023,3.32108186738,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00137,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_5383540067d5,McG-B,McG,DU,McG,2,false,1.59375382029,1.02738632168,1.70631157058,1.02738632168,1.44248390418,1.70631157058,0.517631618071,0.818606993951,0.908547515586,2.7384216426,0.929725453092,1.04195098023,3.28623023467,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00138,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_54ac02ce9456,PXL-S5,McG,DU,PXL,3,false,1.59375382029,1.77892553018,1.23699743238,1.23699743238,1.53655892762,1.77892553018,0.451391640143,1.15169797904,1.22690268417,3.73765003842,0.996315438068,1.0785336057,3.4571812863,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00139,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_561c0e17caee,DU-L,McG,DU,DU,2,false,1.59375382029,0.941581601312,1.59338170252,0.941581601312,1.37623904138,1.59375382029,0.204709482386,0.9190592689,0.941471204317,2.35464866386,0.998700514587,1.08568883525,3.46331387983,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00140,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_56e65a3ce054,DU-K,McG,DU,DU,2,false,1.59375382029,2.06919033485,1.73311313485,1.59375382029,1.79868576333,2.06919033485,0.517631618071,1.43707277187,1.58489463988,4.4251753595,1.16751408666,1.59212955147,4.22508503922,5.70234858901,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00141,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_67624d91340a,PXL-S4,McG,DU,PXL,3,false,1.59375382029,0.936782844981,1.33395885058,0.936782844981,1.28816517195,1.59375382029,0.341002827084,0.872513134899,0.938485786971,2.49893947793,0.877366359187,1.04195098023,3.21364843519,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00142,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_690c5c454a9f,McG-pro2,McG,DU,McG,2,false,1.59375382029,3.40448045178e-16,1.59375382029,3.40448045178e-16,1.06250254686,1.59375382029,0,3.40448045178e-16,3.40448045178e-16,8.50014503229e-16,0.926291478928,1.04195098023,3.41072237959,3.71364591853,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00143,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_6cfa655049d5,DU-M,McG,DU,DU,2,false,1.59375382029,1.30334973785,1.0213097146,1.0213097146,1.30613775758,1.59375382029,0.227053282504,0.995751143625,1.01052138679,2.7837287333,0.89783256275,1.04195098023,3.24067856576,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00144,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_7a5719f17171,McG-E,McG,DU,McG,2,false,1.59375382029,1.13494895791,1.32083270319,1.13494895791,1.34984516046,1.59375382029,0.416929225593,0.869004038444,1.0623218588,3.21338038106,0.849801866096,1.04195098023,3.15336269744,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00145,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_8137541fd01f,PXL-S3,McG,DU,PXL,3,false,1.59375382029,1.43130197371,1.1884876689,1.1884876689,1.40451448763,1.59375382029,0.517631618071,0.982149904248,1.19870550849,3.61584461295,0.859447817816,1.04195098023,3.35109658655,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00146,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_8187ac605f62,QUT-J,McG,DU,QUT,3,false,1.59375382029,0.617171133535,1.4851460118,0.617171133535,1.23202365521,1.59375382029,0.348954805017,0.509048870075,0.596932373376,1.85345645157,0.873091427209,1.04195098023,3.23900058914,3.71364591853,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00147,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_82d5489162f9,QUT-C,McG,DU,QUT,3,false,1.59375382029,1.75321038497,1.19168532906,1.19168532906,1.51288317811,1.75321038497,0.48815078645,1.05017944523,1.18872220066,3.27869351074,0.993563676713,1.07027832163,3.56996323849,3.73698318681,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00148,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_8ffed8205048,McG-A,McG,DU,McG,2,false,1.59375382029,1.31476811333,1.18603470346,1.18603470346,1.36485221236,1.59375382029,0.42971211602,1.10545276478,1.12692741641,3.46866497302,0.85588107437,1.04195098023,3.21754144403,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00149,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_96c30e75e4a7,McG-H,McG,DU,McG,2,false,1.59375382029,0.590396731022,1.32564634372,0.590396731022,1.16993229834,1.59375382029,0.368926440855,0.460935549985,0.592054885335,1.69694572981,0.866749484205,1.04195098023,3.17781740385,3.71364591853,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00150,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_9baa86357fd4,DU-I,McG,DU,DU,2,false,1.59375382029,1.09255736752,1.93182941963,1.09255736752,1.53938020248,1.93182941963,0.517631618071,0.835953412897,1.06624528496,3.25892310884,1.06953722755,1.29819897413,3.89326997386,4.70690339293,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00151,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_a31f439e1e87,QUT-G,McG,DU,QUT,3,false,1.59375382029,1.45271889028,1.59643203434,1.45271889028,1.54763491497,1.59643203434,0.517631618071,1.16934863377,1.43717249049,3.85536541065,0.948951421839,1.04195098023,3.39920355653,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00152,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_c45aea9558f2,McG-G,McG,DU,McG,2,false,1.59375382029,1.18692109543,1.49801300064,1.18692109543,1.42622930546,1.59375382029,0.517631618071,1.00985288759,1.06488427217,3.04801795261,0.853151188855,1.04195098023,3.16218154566,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00153,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_c7bdcba64775,QUT-B,McG,DU,QUT,3,false,1.59375382029,4.1774280875,3.54434273203,1.59375382029,3.10517487994,4.1774280875,0.2804860053,1.50735156738,1.58489463988,4.4251753595,1.92261249069,3.85742476356,6.03679510882,11.1374787978,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00154,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_cdaef40f2b94,QUT-pro,McG,DU,QUT,3,false,1.59375382029,1.63651497197,2.08373102496,1.59375382029,1.77133327241,2.08373102496,0.517631618071,1.32619460223,1.58489463988,4.4251753595,1.13015918948,1.48006485993,4.01016446823,5.05758687603,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00155,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_ce153583405d,McG-F,McG,DU,McG,2,false,1.59375382029,1.28731566343,1.69996535014,1.28731566343,1.52701161129,1.69996535014,0.517631618071,1.00100588658,1.28303557335,3.82692135146,0.998500649091,1.08508923876,3.526868219,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00156,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_d58db5dccea3,UCP-A3,McG,DU,UCP,3,false,1.59375382029,1.17100691696,1.44347776198,1.17100691696,1.40274616641,1.59375382029,0.306238475885,1.13025448261,1.16591871604,2.78899988332,0.86329615463,1.04195098023,3.06454291155,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00157,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_da9f94cae537,McG-D,McG,DU,McG,2,false,1.59375382029,1.07145184369,1.80655149476,1.07145184369,1.49058571958,1.80655149476,0.517631618071,0.800661992334,0.915519334543,2.98269188722,0.955238864837,1.04195098023,3.39701639955,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00158,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_e858d5cf22ea,UCP-A5,McG,DU,UCP,3,false,1.59375382029,1.08104148045,1.2768837712,1.08104148045,1.31722635731,1.59375382029,0.286970595405,0.839871841885,1.08215784868,2.76690519215,0.840600194684,1.04195098023,3.13574360882,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00159,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_efdedc0a36e7,UCP-A4,McG,DU,UCP,3,true,1.59375382029,1.10138565799,1.24827947733,1.10138565799,1.3144729852,1.59375382029,0.208073786777,1.00666784293,1.09617262332,3.05289615141,0.802462932468,1.04195098023,2.77522810478,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00160,mix_027ec3f8b8f1,McG-pro,mix_29131e66c9d7,DU-N,mix_f44b598b8cf8,PXL-S6,McG,DU,PXL,3,false,1.59375382029,1.07202901164,1.13802613874,1.07202901164,1.26793632356,1.59375382029,0.511598986209,0.866509721794,1.04390682908,2.83563060035,0.849164864059,1.04195098023,3.18166771466,3.71364591853,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00161,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_2eae3034bad8,PXL-S1,McG,PXL,PXL,2,false,0.723360485168,1.3800123832,1.10935018344,0.723360485168,1.07090768393,1.3800123832,0.228862262999,0.514244876104,0.69394393095,1.97419071569,0.81316138637,0.868461728275,3.36902105437,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00162,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_2f518e7b8633,QUT-I,McG,PXL,QUT,3,false,0.723360485168,0.841398491973,0.919771955188,0.723360485168,0.828176977443,0.919771955188,0.228862262999,0.611226499247,0.69394393095,1.97419071569,0.777536334526,0.868461728275,3.00381540059,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00163,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_302f0efe8a80,DU-H,McG,PXL,DU,3,false,0.723360485168,2.19598926698,1.90812415226,0.723360485168,1.60915796814,2.19598926698,0.228862262999,0.686201469015,0.69394393095,1.97419071569,1.06132436683,1.58443683195,4.0667929297,5.84672733923,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00164,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_3042da8a2eb5,UCP-A1,McG,PXL,UCP,3,false,0.723360485168,0.991077914451,0.946954134216,0.723360485168,0.887130844612,0.991077914451,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.746272581383,0.868461728275,2.94644143646,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00165,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_526612c31256,PXL-S7,McG,PXL,PXL,2,false,0.723360485168,1.05928377983,0.935861468902,0.723360485168,0.906168577966,1.05928377983,0.228862262999,0.683389723038,0.69394393095,1.97419071569,0.752402653832,0.868461728275,3.11466350778,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00166,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_5383540067d5,McG-B,McG,PXL,McG,2,false,0.723360485168,1.02738632168,1.23665656522,0.723360485168,0.995801124022,1.23665656522,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.826099973101,0.878763650767,3.07981187506,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00167,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_54ac02ce9456,PXL-S5,McG,PXL,PXL,2,false,0.723360485168,1.77892553018,1.48292986291,0.723360485168,1.32840529275,1.77892553018,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.892689958077,1.0785336057,3.2507629267,3.39863733024,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00168,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_561c0e17caee,DU-L,McG,PXL,DU,3,false,0.723360485168,0.941581601312,1.18699422586,0.723360485168,0.950645437446,1.18699422586,0.204709482386,0.686201469015,0.69394393095,1.97419071569,0.895075034596,1.08568883525,3.25689552023,3.41703511082,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00169,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_56e65a3ce054,DU-K,McG,PXL,DU,3,false,0.723360485168,2.06919033485,1.63434148973,0.723360485168,1.47563076992,2.06919033485,0.228862262999,0.686201469015,0.69394393095,1.97419071569,1.06388860667,1.59212955147,4.01866667962,5.70234858901,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00170,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_67624d91340a,PXL-S4,McG,PXL,PXL,2,false,0.723360485168,0.936782844981,0.951245086417,0.723360485168,0.870462805522,0.951245086417,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.773740879196,0.868461728275,3.00723007558,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00171,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_690c5c454a9f,McG-pro2,McG,PXL,McG,2,false,0.723360485168,3.40448045178e-16,0.723360485168,3.40448045178e-16,0.482240323446,0.723360485168,0,3.40448045178e-16,3.40448045178e-16,8.50014503229e-16,0.822665998937,0.868461728275,3.20430401999,3.25926061013,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00172,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_6cfa655049d5,DU-M,McG,PXL,DU,3,false,0.723360485168,1.30334973785,1.22803617403,0.723360485168,1.08491546568,1.30334973785,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.794207082758,0.868461728275,3.03426020616,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00173,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_7a5719f17171,McG-E,McG,PXL,McG,2,false,0.723360485168,1.13494895791,1.14041867493,0.723360485168,0.999576039336,1.14041867493,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.746176386105,0.868461728275,2.94694433784,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00174,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_8137541fd01f,PXL-S3,McG,PXL,PXL,2,false,0.723360485168,1.43130197371,1.22467959829,0.723360485168,1.12644735239,1.43130197371,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.755822337825,0.868461728275,3.14467822695,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00175,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_8187ac605f62,QUT-J,McG,PXL,QUT,3,false,0.723360485168,0.617171133535,0.641676131953,0.617171133535,0.660735916886,0.723360485168,0.228862262999,0.509048870075,0.596932373376,1.65514584747,0.769465947218,0.868461728275,3.03258222954,3.25926061013,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00176,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_82d5489162f9,QUT-C,McG,PXL,QUT,3,false,0.723360485168,1.75321038497,1.43964889962,0.723360485168,1.30540658992,1.75321038497,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.889938196722,1.07027832163,3.36354487889,3.73698318681,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00177,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_8ffed8205048,McG-A,McG,PXL,McG,2,false,0.723360485168,1.31476811333,1.29584105872,0.723360485168,1.11132321907,1.31476811333,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.752255594379,0.868461728275,3.01112308443,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00178,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_96c30e75e4a7,McG-H,McG,PXL,McG,2,false,0.723360485168,0.590396731022,0.759515745244,0.590396731022,0.691090987145,0.759515745244,0.228862262999,0.460935549985,0.592054885335,1.69694572981,0.763124004213,0.868461728275,2.97139904425,3.25926061013,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00179,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_9baa86357fd4,DU-I,McG,PXL,DU,3,false,0.723360485168,1.09255736752,1.10767568226,0.723360485168,0.974531178319,1.10767568226,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.965911747555,1.29819897413,3.68685161426,4.70690339293,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00180,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_a31f439e1e87,QUT-G,McG,PXL,QUT,3,false,0.723360485168,1.45271889028,1.38731213031,0.723360485168,1.18779716859,1.45271889028,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.845325941848,0.936441557009,3.19278519692,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00181,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_c45aea9558f2,McG-G,McG,PXL,McG,2,false,0.723360485168,1.18692109543,1.24097641141,0.723360485168,1.05041933067,1.24097641141,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.749525708864,0.868461728275,2.95576318606,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00182,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_c7bdcba64775,QUT-B,McG,PXL,QUT,3,false,0.723360485168,4.1774280875,3.92701348023,0.723360485168,2.9426006843,4.1774280875,0.228862262999,0.686201469015,0.69394393095,1.97419071569,1.8189870107,3.85742476356,5.83037674922,11.1374787978,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00183,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_cdaef40f2b94,QUT-pro,McG,PXL,QUT,3,false,0.723360485168,1.63651497197,1.63872271617,0.723360485168,1.33286605777,1.63872271617,0.228862262999,0.686201469015,0.69394393095,1.97419071569,1.02653370949,1.48006485993,3.80374610863,5.05758687603,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00184,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_ce153583405d,McG-F,McG,PXL,McG,2,false,0.723360485168,1.28731566343,1.3387632907,0.723360485168,1.1164798131,1.3387632907,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.8948751691,1.08508923876,3.3204498594,3.60769812835,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00185,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_d58db5dccea3,UCP-A3,McG,PXL,UCP,3,false,0.723360485168,1.17100691696,1.04484846321,0.723360485168,0.979738621779,1.17100691696,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.759670674639,0.868461728275,2.85812455195,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00186,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_da9f94cae537,McG-D,McG,PXL,McG,2,false,0.723360485168,1.07145184369,1.3595315053,0.723360485168,1.05144794472,1.3595315053,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.851613384846,0.955303886002,3.19059803995,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00187,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_e858d5cf22ea,UCP-A5,McG,PXL,UCP,3,false,0.723360485168,1.08104148045,1.09416864189,0.723360485168,0.966190202503,1.09416864189,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.736974714693,0.868461728275,2.92932524922,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00188,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_efdedc0a36e7,UCP-A4,McG,PXL,UCP,3,true,0.723360485168,1.10138565799,1.03473615318,0.723360485168,0.953160765448,1.10138565799,0.228862262999,0.686201469015,0.69394393095,1.97419071569,0.698837452477,0.868461728275,2.56880974518,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00189,mix_027ec3f8b8f1,McG-pro,mix_2d589c003982,PXL-S2,mix_f44b598b8cf8,PXL-S6,McG,PXL,PXL,2,false,0.723360485168,1.07202901164,0.902128432497,0.723360485168,0.899172643102,1.07202901164,0.228862262999,0.479512747748,0.69394393095,1.97419071569,0.745539384068,0.868461728275,2.97524935506,3.25926061013,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00190,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_2f518e7b8633,QUT-I,McG,PXL,QUT,3,false,1.3800123832,0.841398491973,1.23354082198,0.841398491973,1.15165056572,1.3800123832,0.578233161375,0.611226499247,0.835298932568,2.40035287692,0.813827451297,0.868461728275,3.2234890251,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00191,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_302f0efe8a80,DU-H,McG,PXL,DU,3,false,1.3800123832,2.19598926698,1.6204047473,1.3800123832,1.73213546583,2.19598926698,0.926197355665,0.980247318133,1.37959493898,3.36599349718,1.0976154836,1.58443683195,4.28646655421,5.84672733923,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00192,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_3042da8a2eb5,UCP-A1,McG,PXL,UCP,3,false,1.3800123832,0.991077914451,0.854757452847,0.854757452847,1.0752825835,1.3800123832,0.451976464385,0.598805564691,0.853100504121,2.52862651158,0.782563698154,0.868461728275,3.16611506097,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00193,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_526612c31256,PXL-S7,McG,PXL,PXL,2,false,1.3800123832,1.05928377983,0.886384840692,0.886384840692,1.10856033457,1.3800123832,0.546225157774,0.626630325096,0.89340769896,2.44998203074,0.788693770603,0.868461728275,3.33433713229,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00194,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_5383540067d5,McG-B,McG,PXL,McG,2,false,1.3800123832,1.02738632168,1.51836377884,1.02738632168,1.30858749457,1.51836377884,0.620810150873,0.818606993951,0.908547515586,2.7384216426,0.862391089872,0.878763650767,3.29948549958,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00195,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_54ac02ce9456,PXL-S5,McG,PXL,PXL,2,false,1.3800123832,1.77892553018,1.26094061137,1.26094061137,1.47329284158,1.77892553018,0.692309914142,0.980247318133,1.1832701454,3.36599349718,0.928981074848,1.0785336057,3.47043655121,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00196,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_561c0e17caee,DU-L,McG,PXL,DU,3,false,1.3800123832,0.941581601312,1.545265613,0.941581601312,1.28895319917,1.545265613,0.204709482386,0.9190592689,0.941471204317,2.35464866386,0.931366151367,1.08568883525,3.47656914474,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00197,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_56e65a3ce054,DU-K,McG,PXL,DU,3,false,1.3800123832,2.06919033485,1.3261516877,1.3261516877,1.59178480192,2.06919033485,0.57145122145,0.980247318133,1.32919149095,3.36599349718,1.10017972344,1.59212955147,4.23834030413,5.70234858901,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00198,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_67624d91340a,PXL-S4,McG,PXL,PXL,2,false,1.3800123832,0.936782844981,1.08026633127,0.936782844981,1.13235385315,1.3800123832,0.341002827084,0.846253515034,0.938485786971,2.49893947793,0.810031995967,0.868461728275,3.2269037001,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00199,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_690c5c454a9f,McG-pro2,McG,PXL,McG,2,false,1.3800123832,3.40448045178e-16,1.3800123832,3.40448045178e-16,0.920008255466,1.3800123832,0,3.40448045178e-16,3.40448045178e-16,8.50014503229e-16,0.858957115708,0.868461728275,3.4239776445,3.75341171326,2,true,false,near_duplicate_pair
Fredy V,In The Meantime,InTheMeantime_00200,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_6cfa655049d5,DU-M,McG,PXL,DU,3,false,1.3800123832,1.30334973785,1.1267517075,1.1267517075,1.27003794285,1.3800123832,0.618637691256,0.812068225283,1.05572907707,3.36599349718,0.830498199529,0.868461728275,3.25393383067,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00201,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_7a5719f17171,McG-E,McG,PXL,McG,2,false,1.3800123832,1.13494895791,0.975285891913,0.975285891913,1.16341574434,1.3800123832,0.672519589963,0.706328515693,0.849308741366,2.91936039161,0.782467502876,0.868461728275,3.16661796235,3.75341171326,2,false,true,
Fredy V,In The Meantime,InTheMeantime_00202,mix_027ec3f8b8f1,McG-pro,mix_2eae3034bad8,PXL-S1,mix_8137541fd01f,PXL-S3,McG,PXL,PXL,2,false,1.3800123832,1.43130197371,0.550271421506,0.550271421506,1.12052859281,1.43130197371,0.343370844995,0.429994302443,0.447666047041,1.61592413334,0.792113454596,0.868461728275,3.36435185146,3.75341171326,2,true,false,near_duplicate_pair
