model_name,group,episode,song_id,stimulus_id,mix_id,z_RMS,z_CF,z_SW,mean,median,sd,hdi_3,hdi_97,probability_above_zero,probability_below_zero
primary_feature,group_02,EDR-2,in_the_meantime,in_the_meantime_du_i,mix_9baa86357fd4,-1.8990066727669184,1.9187185345499165,0.5415536857115313,61.27010508027131,61.27936096571466,5.199405212281548,51.76560308379305,71.21930192669359,1.0,0.0
primary_feature,group_02,EDR-2,in_the_meantime,in_the_meantime_du_k,mix_56e65a3ce054,-1.1193186569455127,1.7918041562064675,0.9713104079970216,27.604974932020482,27.54961373071302,5.028434628066349,18.71611633142546,37.57954394848476,1.0,0.0
primary_feature,group_02,EDR-2,in_the_meantime,in_the_meantime_qut_b,mix_c7bdcba64775,-0.6698107538710293,-0.1978340618743536,-1.5468197375217057,49.78382346168097,49.75207026880173,5.127025275779633,39.73167380364536,58.88160353236298,1.0,0.0
primary_feature,group_02,EDR-2,in_the_meantime,in_the_meantime_qut_pro,mix_cdaef40f2b94,-0.6756280657690176,-1.4346341192827423,1.8511013279434223,63.54547540315691,63.57653625635082,5.004831178982194,53.415196097658274,72.3363032260325,1.0,0.0
primary_feature,group_02,EDR-2,pouring_room,pouring_room_mcg_pro1,mix_132e75f34470,1.177821012274786,0.1366958746221527,-0.3534041622732912,77.18521472445697,77.22332705088819,4.889837691672317,68.02905837208758,86.35429270365556,1.0,0.0
primary_feature,group_02,EDR-2,pouring_room,pouring_room_mcg_r,mix_0ba76f420c1d,0.2249858589620197,-0.521538265731174,0.8057256670690561,74.52999257228407,74.47627056678846,5.010648084073767,65.03083578072665,83.60190421652581,1.0,0.0
primary_feature,group_02,EDR-2,pouring_room,pouring_room_mcg_t,mix_be2ccd4c43ff,-0.0814371595061495,1.1238301932737935,1.926895983278192,38.85533503871809,38.898321522834195,5.0065992517928954,29.648669138015475,48.21249032490335,1.0,0.0
primary_feature,group_02,EDR-2,pouring_room,pouring_room_mcg_v,mix_e08faaf8bbb3,0.2009523983216312,1.112208706920678,-0.2814967551013548,60.59539103093953,60.57734642553986,4.771668268194873,51.37560104492891,69.06690507572775,1.0,0.0
primary_feature,group_02,EDR-2,pouring_room,pouring_room_mcg_x,mix_cbf8555ee2b2,0.4494273963527286,0.780552768870155,0.8086566197405122,58.88353768806715,58.87679767412243,4.970454741962386,49.67190203303346,68.39274599452679,1.0,0.0
primary_feature,group_02,FM-1,in_the_meantime,in_the_meantime_du_h,mix_302f0efe8a80,0.6887214233465396,0.2719152524959843,-0.8693704120952901,65.55674241319214,65.5498475161499,5.109239496965728,55.56129700163399,74.62253029466865,1.0,0.0
primary_feature,group_02,FM-1,in_the_meantime,in_the_meantime_du_i,mix_9baa86357fd4,-1.8990066727669184,1.9187185345499165,0.5415536857115313,52.398345475176214,52.51796835310811,5.191321527298729,42.27392436797677,61.737091282807846,1.0,0.0
primary_feature,group_02,FM-1,in_the_meantime,in_the_meantime_du_k,mix_56e65a3ce054,-1.1193186569455127,1.7918041562064675,0.9713104079970216,18.73321532692539,18.691052712619182,5.059840796660097,9.317914799202772,28.248876210999384,1.0,0.0
primary_feature,group_02,FM-1,in_the_meantime,in_the_meantime_qut_b,mix_c7bdcba64775,-0.6698107538710293,-0.1978340618743536,-1.5468197375217057,40.91206385658587,41.00578416920574,5.152224407157175,30.965076484476974,50.266048110134804,1.0,0.0
primary_feature,group_02,FM-1,in_the_meantime,in_the_meantime_qut_pro,mix_cdaef40f2b94,-0.6756280657690176,-1.4346341192827423,1.8511013279434223,54.67371579806182,54.75202689621855,5.035911286192873,45.185662449350374,63.86578444046241,1.0,0.0
primary_feature,group_02,FM-1,pouring_room,pouring_room_mcg_pro1,mix_132e75f34470,1.177821012274786,0.1366958746221527,-0.3534041622732912,68.31345511936186,68.35296702407513,4.970328154089733,59.04520837861282,77.64952740511413,1.0,0.0
