parameter,true_value,posterior_mean,posterior_sd,hdi_3%,hdi_97%,bias,absolute_error,squared_error,covered,hdi_width,scenario,n_participants,replication
stimulus_ICC,0.0573573068951996,0.0688387459062941,0.0351370474646155,0.0206626522024292,0.1285610082133958,0.0114814390110944,0.0114814390110944,0.0001318234417654,True,0.1078983560109665,smaller_effects_harder,30,1
residual_share,0.5379488041225564,0.3939684839953657,0.0641487514445351,0.2818323403888399,0.5232948870017968,-0.1439803201271907,0.1439803201271907,0.0207303325839283,False,0.2414625466129569,smaller_effects_harder,30,1
participant_ICC,0.4046938889822438,0.4072117703374965,0.0767828652874215,0.2704272562112786,0.5502333270056561,0.0025178813552527,0.0025178813552527,6.339726519129532e-06,True,0.2798060707943774,smaller_effects_harder,30,2
stimulus_ICC,0.0573573068951996,0.0708101590149043,0.0336493755883969,0.0214285513768092,0.1337101073271475,0.0134528521197046,0.0134528521197046,0.0001809792301546,True,0.1122815559503383,smaller_effects_harder,30,2
residual_share,0.5379488041225564,0.5219780706475992,0.0678240524741985,0.3953025274517917,0.6498241086551778,-0.0159707334749572,0.0159707334749572,0.0002550643277281,True,0.2545215812033861,smaller_effects_harder,30,2
participant_ICC,0.4046938889822438,0.3320782267986943,0.0674372143358235,0.2108852009947386,0.4588366354764365,-0.0726156621835494,0.0726156621835494,0.0052730343943553,True,0.2479514344816979,smaller_effects_harder,30,3
stimulus_ICC,0.0573573068951996,0.1383934075704317,0.0488145818440881,0.0447680657714266,0.2227930804917384,0.081036100675232,0.081036100675232,0.0065668496126463,True,0.1780250147203118,smaller_effects_harder,30,3
residual_share,0.5379488041225564,0.5295283656308739,0.0633264476774776,0.4200217605748352,0.6454312383163219,-0.0084204384916825,0.0084204384916825,7.09037843922083e-05,True,0.2254094777414866,smaller_effects_harder,30,3
participant_ICC,0.4046938889822438,0.3096963033280924,0.0636165311328585,0.1996630186697492,0.4294339850207522,-0.0949975856541514,0.0949975856541514,0.0090245412801178,True,0.229770966351003,smaller_effects_harder,30,4
stimulus_ICC,0.0573573068951996,0.0776102560585916,0.0357821221083614,0.0230325408488667,0.1436570912709956,0.0202529491633919,0.0202529491633919,0.0004101819498149,True,0.1206245504221288,smaller_effects_harder,30,4
residual_share,0.5379488041225564,0.612693440613316,0.0596447836712733,0.4876852869497149,0.7105619824441937,0.0747446364907595,0.0747446364907595,0.0055867606841357,True,0.2228766954944787,smaller_effects_harder,30,4
participant_ICC,0.4046938889822438,0.5240508266236957,0.0743203218764806,0.4051835370606664,0.6784512423185743,0.1193569376414519,0.1193569376414519,0.0142460785631454,False,0.2732677052579079,smaller_effects_harder,30,5
stimulus_ICC,0.0573573068951996,0.0527267895579442,0.0252006883809224,0.0141288393142998,0.0966186930423736,-0.0046305173372554,0.0046305173372554,2.1441690810623207e-05,True,0.0824898537280737,smaller_effects_harder,30,5
residual_share,0.5379488041225564,0.42322238381836,0.0662606715147041,0.2969589317129963,0.539741923153832,-0.1147264203041963,0.1147264203041963,0.0131621515158151,True,0.2427829914408356,smaller_effects_harder,30,5
participant_ICC,0.4046938889822438,0.3035370222672355,0.0609672708596495,0.19707206767568,0.4159258358460067,-0.1011568667150082,0.1011568667150082,0.0102327116835979,True,0.2188537681703266,smaller_effects_harder,30,6
stimulus_ICC,0.0573573068951996,0.0940349399487384,0.0429134338539087,0.026738634213885,0.1735509124685631,0.0366776330535387,0.0366776330535387,0.00134524876641,True,0.146812278254678,smaller_effects_harder,30,6
residual_share,0.5379488041225564,0.6024280377840262,0.0603825749086655,0.4937146917082429,0.7072054027999758,0.0644792336614697,0.0644792336614697,0.0041575715735704,True,0.2134907110917328,smaller_effects_harder,30,6
participant_ICC,0.4046938889822438,0.4472793597758994,0.0733147062114719,0.3218272674299162,0.5849581954778384,0.0425854707936556,0.0425854707936556,0.0018135223227172,True,0.2631309280479222,smaller_effects_harder,30,7
stimulus_ICC,0.0573573068951996,0.0517167863158462,0.0307403711238459,0.0139170251669265,0.1010655879637242,-0.0056405205793534,0.0056405205793534,3.181547240610994e-05,True,0.0871485627967977,smaller_effects_harder,30,7
residual_share,0.5379488041225564,0.5010038539082544,0.066402938194164,0.3788158491521089,0.6237506253777249,-0.036944950214302,0.036944950214302,0.0013649293463372,True,0.2449347762256159,smaller_effects_harder,30,7
participant_ICC,0.4046938889822438,0.2909811927587176,0.0635333480172284,0.1822101130391183,0.4006095904926141,-0.1137126962235261,0.1137126962235261,0.0129305772824239,False,0.2183994774534957,smaller_effects_harder,30,8
stimulus_ICC,0.0573573068951996,0.0639499207792161,0.0313662705766547,0.019669196275654,0.1179895864512596,0.0065926138840164,0.0065926138840164,4.3462557823726336e-05,True,0.0983203901756055,smaller_effects_harder,30,8
residual_share,0.5379488041225564,0.6450688864620662,0.0619045849658322,0.5297264996958285,0.7510743879544968,0.1071200823395097,0.1071200823395097,0.0114747120404233,True,0.2213478882586682,smaller_effects_harder,30,8
participant_ICC,0.4046938889822438,0.5035506202021254,0.0743219068420051,0.3592035358070535,0.6354644811879906,0.0988567312198815,0.0988567312198815,0.0097726533074799,True,0.2762609453809371,smaller_effects_harder,30,9
stimulus_ICC,0.0573573068951996,0.0840063624025365,0.0387917476172541,0.0337114821143681,0.1481994810526964,0.0266490555073368,0.0266490555073368,0.0007101721594331,True,0.1144879989383283,smaller_effects_harder,30,9
residual_share,0.5379488041225564,0.4124430173953381,0.0631783774212329,0.2969258836750914,0.5280430435224773,-0.1255057867272183,0.1255057867272183,0.015751702502018,False,0.2311171598473859,smaller_effects_harder,30,9
participant_ICC,0.4046938889822438,0.4621699101361595,0.0694702573869533,0.3451481315050896,0.5976250639072915,0.0574760211539157,0.0574760211539157,0.0033034930076853,True,0.2524769324022018,smaller_effects_harder,30,10
stimulus_ICC,0.0573573068951996,0.0418882069950324,0.0221597883196817,0.0097218137488441,0.082648415174221,-0.0154690999001672,0.0154690999001672,0.0002392930517213,True,0.0729266014253769,smaller_effects_harder,30,10
residual_share,0.5379488041225564,0.4959418828688081,0.0640457510096417,0.3741246325773075,0.613411392800346,-0.0420069212537483,0.0420069212537483,0.0017645814332186,True,0.2392867602230384,smaller_effects_harder,30,10
participant_ICC,0.4046938889822438,0.3924484330576164,0.0582575210763673,0.2799075983026624,0.4951771091023168,-0.0122454559246273,0.0122454559246273,0.0001499511908019,True,0.2152695107996544,smaller_effects_harder,40,1
stimulus_ICC,0.0573573068951996,0.0616620784391571,0.0295181319948844,0.0186238614942936,0.114227266111691,0.0043047715439574,0.0043047715439574,1.8531058045665845e-05,True,0.0956034046173974,smaller_effects_harder,40,1
residual_share,0.5379488041225564,0.5458894885032265,0.054833261039871,0.4400619048801056,0.6437034485964712,0.00794068438067,0.00794068438067,6.305446843341781e-05,True,0.2036415437163655,smaller_effects_harder,40,1
participant_ICC,0.4046938889822438,0.3205378460586401,0.050293249112662,0.2271190486319878,0.4138681610823742,-0.0841560429236036,0.0841560429236036,0.0070822395605594,True,0.1867491124503863,smaller_effects_harder,40,2
stimulus_ICC,0.0573573068951996,0.0940894386823862,0.0427393551527982,0.032443242233402,0.1747707054578241,0.0367321317871865,0.0367321317871865,0.0013492495056312,True,0.142327463224422,smaller_effects_harder,40,2
residual_share,0.5379488041225564,0.5853727152589737,0.0489583684048399,0.5024373522011154,0.6729243622046964,0.0474239111364173,0.0474239111364173,0.0022490273474748,True,0.170487010003581,smaller_effects_harder,40,2
participant_ICC,0.4046938889822438,0.3960749090521359,0.0648906206784671,0.2827116154961089,0.5142687167816667,-0.0086189799301079,0.0086189799301079,7.428681503560289e-05,True,0.2315571012855578,smaller_effects_harder,40,3
stimulus_ICC,0.0573573068951996,0.0750058612015598,0.0345941258578595,0.0263152392247019,0.1316895420896902,0.0176485543063601,0.0176485543063601,0.0003114714691045,True,0.1053743028649882,smaller_effects_harder,40,3
residual_share,0.5379488041225564,0.5289192297463042,0.0582765012339876,0.426961783418032,0.6401035737712754,-0.0090295743762521,0.0090295743762521,8.153321341626996e-05,True,0.2131417903532433,smaller_effects_harder,40,3
participant_ICC,0.4046938889822438,0.379489820247043,0.0542273437948291,0.2678915974075921,0.4731038350974291,-0.0252040687352008,0.0252040687352008,0.0006352450808087,True,0.205212237689837,smaller_effects_harder,40,4
stimulus_ICC,0.0573573068951996,0.1140771974877748,0.0436797838354391,0.0453345672279906,0.190223234664447,0.0567198905925751,0.0567198905925751,0.0032171459888336,True,0.1448886674364564,smaller_effects_harder,40,4
residual_share,0.5379488041225564,0.5064329822651823,0.051600473446858,0.4112203912386168,0.6028060484825347,-0.0315158218573741,0.0315158218573741,0.0009932470273457,True,0.1915856572439179,smaller_effects_harder,40,4
participant_ICC,0.4046938889822438,0.467870756850996,0.0646159805136674,0.3440376747928268,0.5833557379176735,0.0631768678687522,0.0631768678687522,0.0039913166337057,True,0.2393180631248466,smaller_effects_harder,40,5
stimulus_ICC,0.0573573068951996,0.0981744576704046,0.0446908287563759,0.0339493022608901,0.1811976010394886,0.0408171507752049,0.0408171507752049,0.0016660397974058,True,0.1472482987785985,smaller_effects_harder,40,5
residual_share,0.5379488041225564,0.4339547854785994,0.0522149580113782,0.3304156342062829,0.5238967146207436,-0.103994018643957,0.103994018643957,0.0108147559137196,False,0.1934810804144606,smaller_effects_harder,40,5
participant_ICC,0.4046938889822438,0.3120536932651924,0.0596464671692145,0.1973424567282261,0.4188520112242922,-0.0926401957170513,0.0926401957170513,0.0085822058624935,True,0.221509554496066,smaller_effects_harder,40,6
stimulus_ICC,0.0573573068951996,0.0559273664105657,0.0240779446773762,0.016516734559971,0.0984395982829311,-0.0014299404846339,0.0014299404846339,2.044729789595192e-06,True,0.0819228637229601,smaller_effects_harder,40,6
residual_share,0.5379488041225564,0.6320189403242419,0.0572211380921533,0.5245977577075691,0.7391282411173015,0.0940701362016854,0.0940701362016854,0.0088491905250036,True,0.2145304834097323,smaller_effects_harder,40,6
participant_ICC,0.4046938889822438,0.3661581987646428,0.0584929763140611,0.2560082013294968,0.4721096958113692,-0.038535690217601,0.038535690217601,0.0014849994205469,True,0.2161014944818723,smaller_effects_harder,40,7
stimulus_ICC,0.0573573068951996,0.0671718790764107,0.0305061281976629,0.0201498879903219,0.1222325754503907,0.009814572181211,0.009814572181211,9.632582710020108e-05,True,0.1020826874600688,smaller_effects_harder,40,7
residual_share,0.5379488041225564,0.5666699221589465,0.0544085565017712,0.4661721199486927,0.6669973122614853,0.0287211180363901,0.0287211180363901,0.0008249026212602,True,0.2008251923127926,smaller_effects_harder,40,7
participant_ICC,0.4046938889822438,0.3592047461353065,0.062969847526154,0.2431057701035279,0.4796348826077162,-0.0454891428469372,0.0454891428469372,0.002069262116949,True,0.2365291125041882,smaller_effects_harder,40,8
stimulus_ICC,0.0573573068951996,0.1203678686507789,0.0525437761531286,0.0473671037342554,0.2055058578604707,0.0630105617555793,0.0630105617555793,0.0039703308927536,True,0.1581387541262152,smaller_effects_harder,40,8
residual_share,0.5379488041225564,0.5204273852139144,0.0561787629215111,0.421945390864977,0.6234232556456711,-0.017521418908642,0.017521418908642,0.0003070001205721,True,0.201477864780694,smaller_effects_harder,40,8
participant_ICC,0.4046938889822438,0.3909433712175085,0.0612438818638891,0.2876728012450923,0.5060607679486228,-0.0137505177647352,0.0137505177647352,0.0001890767387983,True,0.2183879667035304,smaller_effects_harder,40,9
stimulus_ICC,0.0573573068951996,0.0581795242672021,0.0273530521399702,0.0179166619900017,0.104188636473318,0.0008222173720024,0.0008222173720024,6.760414068225464e-07,True,0.0862719744833163,smaller_effects_harder,40,9
residual_share,0.5379488041225564,0.5508771045152894,0.0573241514118005,0.4467053821578539,0.6556173936059977,0.0129283003927329,0.0129283003927329,0.0001671409510447,True,0.2089120114481437,smaller_effects_harder,40,9
participant_ICC,0.4046938889822438,0.4705069517870182,0.0599485192866187,0.3618182391059232,0.5785883204568995,0.0658130628047744,0.0658130628047744,0.0043313592357451,True,0.2167700813509762,smaller_effects_harder,40,10
stimulus_ICC,0.0573573068951996,0.0231885620480835,0.0141906931038977,0.0031497214807461,0.0483678758404914,-0.0341687448471161,0.0341687448471161,0.0011675031244273,False,0.0452181543597453,smaller_effects_harder,40,10
residual_share,0.5379488041225564,0.5063044861648983,0.0583017078209418,0.3974118508030316,0.60691011186275,-0.0316443179576581,0.0316443179576581,0.0010013628590053,True,0.2094982610597184,smaller_effects_harder,40,10
participant_ICC,0.4046938889822438,0.4626916841194273,0.0549769427119884,0.3589436019522304,0.5631621030264844,0.0579977951371835,0.0579977951371835,0.0033637442407747,True,0.2042185010742539,smaller_effects_harder,50,1
stimulus_ICC,0.0573573068951996,0.0659094629451024,0.0256395808952,0.024365156628604,0.1165134525560157,0.0085521560499027,0.0085521560499027,7.31393731018878e-05,True,0.0921482959274116,smaller_effects_harder,50,1
residual_share,0.5379488041225564,0.4713988529354702,0.0497281574155279,0.3776573831353717,0.5596586228441288,-0.0665499511870861,0.0665499511870861,0.0044288960030035,True,0.1820012397087571,smaller_effects_harder,50,1
participant_ICC,0.4046938889822438,0.3470867026888935,0.046678476345507,0.2522079291805774,0.4268702609959049,-0.0576071862933502,0.0576071862933502,0.0033185879126367,True,0.1746623318153276,smaller_effects_harder,50,2
stimulus_ICC,0.0573573068951996,0.0498133168961782,0.0252452475026948,0.0124027773949324,0.0937004200722029,-0.0075439899990214,0.0075439899990214,5.691178510533576e-05,True,0.0812976426772705,smaller_effects_harder,50,2
residual_share,0.5379488041225564,0.6030999804149282,0.0461165701422596,0.5195647781496676,0.6914830868530488,0.0651511762923717,0.0651511762923717,0.0042446757722797,True,0.1719183087033812,smaller_effects_harder,50,2
participant_ICC,0.4046938889822438,0.3942816982765454,0.0535413275770084,0.2949135423237938,0.4934724080897492,-0.0104121907056983,0.0104121907056983,0.0001084137152918,True,0.1985588657659553,smaller_effects_harder,50,3
stimulus_ICC,0.0573573068951996,0.0697792445833445,0.0302606466510654,0.0267096106620049,0.1286884321463219,0.0124219376881448,0.0124219376881448,0.0001543045359281,True,0.101978821484317,smaller_effects_harder,50,3
residual_share,0.5379488041225564,0.5359390571401101,0.0486686520093302,0.4364524233284005,0.6177107132825573,-0.0020097469824462,0.0020097469824462,4.039082933451888e-06,True,0.1812582899541567,smaller_effects_harder,50,3
participant_ICC,0.4046938889822438,0.4343101843121991,0.0570799540200094,0.333171579040988,0.5432011162499819,0.0296162953299553,0.0296162953299553,0.0008771249490711,True,0.2100295372089939,smaller_effects_harder,50,4
stimulus_ICC,0.0573573068951996,0.0452359309728571,0.0242760314714144,0.0121186944685684,0.0857891998939869,-0.0121213759223425,0.0121213759223425,0.0001469277542507,True,0.0736705054254184,smaller_effects_harder,50,4
residual_share,0.5379488041225564,0.5204538847149436,0.0512648059746727,0.4350959044637129,0.6254068192191319,-0.0174949194076128,0.0174949194076128,0.0003060722050788,True,0.1903109147554189,smaller_effects_harder,50,4
participant_ICC,0.4046938889822438,0.404670219757901,0.0537423891498227,0.2987463804470739,0.4992260240416683,-2.3669224342770523e-05,2.3669224342770523e-05,5.602321809884006e-10,True,0.2004796435945943,smaller_effects_harder,50,5
stimulus_ICC,0.0573573068951996,0.0583464758243634,0.0260392000558559,0.0190379996507597,0.1067725368344112,0.0009891689291637,0.0009891689291637,9.78455170422908e-07,True,0.0877345371836516,smaller_effects_harder,50,5
residual_share,0.5379488041225564,0.5369833044177355,0.050896226830805,0.4391827130122512,0.6353262823349559,-0.0009654997048209,0.0009654997048209,9.321896800093612e-07,True,0.1961435693227047,smaller_effects_harder,50,5
participant_ICC,0.4046938889822438,0.4803257713639006,0.0557984132517736,0.3789708873764026,0.576530819666664,0.0756318823816568,0.0756318823816568,0.0057201816325927,True,0.1975599322902613,smaller_effects_harder,50,6
stimulus_ICC,0.0573573068951996,0.0705395454816491,0.0323219802740403,0.0241625740000286,0.1327596861092339,0.0131822385864494,0.0131822385864494,0.00017377141415,True,0.1085971121092052,smaller_effects_harder,50,6
residual_share,0.5379488041225564,0.4491346831544501,0.0481746669997886,0.3706898818954688,0.5415956845712537,-0.0888141209681062,0.0888141209681062,0.0078879480833374,True,0.1709058026757848,smaller_effects_harder,50,6
participant_ICC,0.4046938889822438,0.478068224312078,0.0526613035796623,0.3807316006775457,0.5784361010466794,0.0733743353298342,0.0733743353298342,0.0053837930850949,True,0.1977045003691337,smaller_effects_harder,50,7
stimulus_ICC,0.0573573068951996,0.0390876244224225,0.0205851518593504,0.0121857128522709,0.0723997225080202,-0.018269682472777,0.018269682472777,0.000333781297656,True,0.0602140096557493,smaller_effects_harder,50,7
residual_share,0.5379488041225564,0.4828441512654993,0.048195974388257,0.3885437362984354,0.5715949724823145,-0.0551046528570571,0.0551046528570571,0.0030365227664967,True,0.183051236183879,smaller_effects_harder,50,7
participant_ICC,0.4046938889822438,0.4405891649399344,0.0515662161151854,0.3498069664399347,0.5391211930061307,0.0358952759576906,0.0358952759576906,0.0012884708360787,True,0.189314226566196,smaller_effects_harder,50,8
stimulus_ICC,0.0573573068951996,0.049734041901953,0.0205397834738627,0.0176424114223213,0.0870338978608859,-0.0076232649932466,0.0076232649932466,5.811416915726047e-05,True,0.0693914864385646,smaller_effects_harder,50,8
residual_share,0.5379488041225564,0.5096767931581125,0.0487616149568838,0.4207711189707359,0.6021661397109126,-0.0282720109644438,0.0282720109644438,0.0007993066039736,True,0.1813950207401766,smaller_effects_harder,50,8
participant_ICC,0.4046938889822438,0.3062699797517985,0.047550688108971,0.2229123513499043,0.3998951883842397,-0.0984239092304453,0.0984239092304453,0.0096872659082029,False,0.1769828370343354,smaller_effects_harder,50,9
stimulus_ICC,0.0573573068951996,0.0269272156137042,0.0168910443877315,0.0053926136379581,0.0551241324104505,-0.0304300912814954,0.0304300912814954,0.0009259904554001,False,0.0497315187724924,smaller_effects_harder,50,9
residual_share,0.5379488041225564,0.6668028046344975,0.0463916605015133,0.588040707172109,0.7578194800479146,0.128854000511941,0.128854000511941,0.0166033534479313,False,0.1697787728758055,smaller_effects_harder,50,9
participant_ICC,0.4046938889822438,0.3081160855079725,0.046912044345956,0.2208529893095225,0.395956061091971,-0.0965778034742713,0.0965778034742713,0.0093272721239149,False,0.1751030717824485,smaller_effects_harder,50,10
stimulus_ICC,0.0573573068951996,0.1319896094958932,0.0469344493386194,0.0551102991928918,0.2112883120182384,0.0746323026006935,0.0746323026006935,0.0055699805914814,True,0.1561780128253465,smaller_effects_harder,50,10
residual_share,0.5379488041225564,0.5598943049961342,0.0463072807395907,0.4749045470261832,0.6403864562735612,0.0219455008735778,0.0219455008735778,0.0004816050085922,True,0.1654819092473779,smaller_effects_harder,50,10
participant_ICC,0.4046938889822438,0.419179563572536,0.0485277692775892,0.3269793209655545,0.5076733916379657,0.0144856745902922,0.0144856745902922,0.0002098347683358,True,0.1806940706724111,smaller_effects_harder,60,1
stimulus_ICC,0.0573573068951996,0.0596057425256788,0.0250140792009907,0.0225098935853103,0.1011837330207645,0.0022484356304792,0.0022484356304792,5.055462784408414e-06,True,0.0786738394354541,smaller_effects_harder,60,1
residual_share,0.5379488041225564,0.5212146939017851,0.0462281036860893,0.4393586902447906,0.6098583016832684,-0.0167341102207713,0.0167341102207713,0.0002800304448809,True,0.1704996114384778,smaller_effects_harder,60,1
participant_ICC,0.4046938889822438,0.4647368534847998,0.0457016349447854,0.3790392086111578,0.5455407358029661,0.060042964502556,0.060042964502556,0.0036051575862552,True,0.1665015271918082,smaller_effects_harder,60,2
stimulus_ICC,0.0573573068951996,0.0614890732252131,0.0294383797037597,0.0225724352783526,0.1097328979586374,0.0041317663300134,0.0041317663300134,1.7071493005832518e-05,True,0.0871604626802848,smaller_effects_harder,60,2
residual_share,0.5379488041225564,0.4737740732899869,0.0417751002170894,0.3949703205342319,0.5522314123096043,-0.0641747308325694,0.0641747308325694,0.0041183960774327,True,0.1572610917753723,smaller_effects_harder,60,2
participant_ICC,0.4046938889822438,0.4099701478320562,0.0510869858567037,0.3148540934903345,0.5047897551435115,0.0052762588498124,0.0052762588498124,2.7838907450224477e-05,True,0.189935661653177,smaller_effects_harder,60,3
stimulus_ICC,0.0573573068951996,0.0654023478113986,0.0312283996144206,0.019592179145455,0.1204724553853834,0.0080450409161989,0.0080450409161989,6.472268334331484e-05,True,0.1008802762399283,smaller_effects_harder,60,3
residual_share,0.5379488041225564,0.5246275043565451,0.0434182221619839,0.4390854843937366,0.597432956384683,-0.0133212997660112,0.0133212997660112,0.0001774570274559,True,0.1583474719909463,smaller_effects_harder,60,3
participant_ICC,0.4046938889822438,0.3992372054947697,0.0508764909545474,0.3137094600401251,0.501330705839746,-0.005456683487474,0.005456683487474,2.977539468247167e-05,True,0.1876212457996209,smaller_effects_harder,60,4
stimulus_ICC,0.0573573068951996,0.0672628299336918,0.0285696121459083,0.0230578824324114,0.115252441588325,0.0099055230384921,0.0099055230384921,9.811938666609964e-05,True,0.0921945591559135,smaller_effects_harder,60,4
residual_share,0.5379488041225564,0.5334999645715384,0.0506079978089457,0.4442899236174779,0.6155303934969782,-0.004448839551018,0.004448839551018,1.979217335070245e-05,True,0.1712404698795003,smaller_effects_harder,60,4
participant_ICC,0.4046938889822438,0.4559426277430073,0.0536783418412976,0.3561727903650968,0.5510239152323793,0.0512487387607635,0.0512487387607635,0.0026264332245689,True,0.1948511248672824,smaller_effects_harder,60,5
stimulus_ICC,0.0573573068951996,0.0727924956998154,0.0320266770399978,0.0257359689299712,0.1309970212682088,0.0154351888046157,0.0154351888046157,0.0002382450534341,True,0.1052610523382375,smaller_effects_harder,60,5
residual_share,0.5379488041225564,0.4712648765571772,0.0502126602129613,0.3919429292433206,0.5776702335640232,-0.0666839275653791,0.0666839275653791,0.0044467461955447,True,0.1857273043207026,smaller_effects_harder,60,5
participant_ICC,0.4046938889822438,0.506280039225871,0.0536266100776995,0.4128432324534316,0.6145384725776764,0.1015861502436271,0.1015861502436271,0.0103197459213207,False,0.2016952401242447,smaller_effects_harder,60,6
stimulus_ICC,0.0573573068951996,0.0378326181507592,0.0221727562772863,0.0113847267129979,0.0739936716109548,-0.0195246887444404,0.0195246887444404,0.0003812134705672,True,0.0626089448979568,smaller_effects_harder,60,6
residual_share,0.5379488041225564,0.4558873426233698,0.0493812902170591,0.3636324972731548,0.5466262754933185,-0.0820614614991865,0.0820614614991865,0.0067340834633824,True,0.1829937782201637,smaller_effects_harder,60,6
participant_ICC,0.4046938889822438,0.4167754573709974,0.0451782170344393,0.3319624374143315,0.4979434408736116,0.0120815683887536,0.0120815683887536,0.0001459642947321,True,0.16598100345928,smaller_effects_harder,60,7
stimulus_ICC,0.0573573068951996,0.0564900508606713,0.0268848876387451,0.0148783703644208,0.1040932341637013,-0.0008672560345283,0.0008672560345283,7.521330294257651e-07,True,0.0892148637992804,smaller_effects_harder,60,7
residual_share,0.5379488041225564,0.5267344917683312,0.0451867502731266,0.4456302093943485,0.6146919888555499,-0.0112143123542252,0.0112143123542252,0.0001257608015781,True,0.1690617794612013,smaller_effects_harder,60,7
participant_ICC,0.4046938889822438,0.3962968075362703,0.0534335478898752,0.2962554478762398,0.4969822447961036,-0.0083970814459734,0.0083970814459734,7.051097681031162e-05,True,0.2007267969198637,smaller_effects_harder,60,8
stimulus_ICC,0.0573573068951996,0.1069677955747083,0.0374965090024123,0.0430329912122076,0.1670632060716781,0.0496104886795086,0.0496104886795086,0.0024612005870196,True,0.1240302148594705,smaller_effects_harder,60,8
residual_share,0.5379488041225564,0.4967353968890212,0.0469842667250471,0.4143191468170558,0.5864575331630218,-0.0412134072335351,0.0412134072335351,0.0016985449357972,True,0.172138386345966,smaller_effects_harder,60,8
participant_ICC,0.4046938889822438,0.4052735622609721,0.050962710275589,0.3076579032092785,0.4971779298755329,0.0005796732787283,0.0005796732787283,3.360211100716417e-07,True,0.1895200266662543,smaller_effects_harder,60,9
stimulus_ICC,0.0573573068951996,0.0510191246313156,0.0202696664797204,0.0170589724645402,0.0878058527264024,-0.006338182263884,0.006338182263884,4.017255441021427e-05,True,0.0707468802618622,smaller_effects_harder,60,9
residual_share,0.5379488041225564,0.5437073131077124,0.0468363496253194,0.4570837089899086,0.6252417996225507,0.0057585089851559,0.0057585089851559,3.316042573212184e-05,True,0.1681580906326421,smaller_effects_harder,60,9
participant_ICC,0.4046938889822438,0.3443639835156725,0.0499147252877296,0.2541466664276982,0.4374017790171507,-0.0603299054665713,0.0603299054665713,0.0036396974936054,True,0.1832551125894525,smaller_effects_harder,60,10
stimulus_ICC,0.0573573068951996,0.0714854425214596,0.0346247272445184,0.0242161802692009,0.1417476718339647,0.0141281356262599,0.0141281356262599,0.0001996042162739,True,0.1175314915647637,smaller_effects_harder,60,10
residual_share,0.5379488041225564,0.5841505739628678,0.0524603007497009,0.4792059835380033,0.670030625866244,0.0462017698403114,0.0462017698403114,0.0021346035363771,True,0.1908246423282406,smaller_effects_harder,60,10
participant_ICC,0.4046938889822438,0.4527180038606477,0.0498803477198274,0.3645055171804458,0.5468582932126284,0.0480241148784039,0.0480241148784039,0.0023063156098541,True,0.1823527760321825,smaller_effects_harder,80,1
stimulus_ICC,0.0573573068951996,0.0803297278407996,0.0307326481543479,0.0346349140767924,0.1358628413899018,0.0229724209455999,0.0229724209455999,0.0005277321241018,True,0.1012279273131093,smaller_effects_harder,80,1
residual_share,0.5379488041225564,0.4669522682985526,0.0466543420804937,0.38240316405995,0.5520214811174682,-0.0709965358240038,0.0709965358240038,0.005040508099009,True,0.1696183170575181,smaller_effects_harder,80,1
participant_ICC,0.4046938889822438,0.4042516487306241,0.0400709987463767,0.3311678373504068,0.4781108353519044,-0.0004422402516197,0.0004422402516197,1.9557644015266243e-07,True,0.1469429980014975,smaller_effects_harder,80,2
stimulus_ICC,0.0573573068951996,0.053902439888891,0.0225498199228106,0.0197895487214416,0.0950652852214769,-0.0034548670063086,0.0034548670063086,1.1936106031279989e-05,True,0.0752757365000352,smaller_effects_harder,80,2
residual_share,0.5379488041225564,0.5418459113804848,0.0382175101399861,0.4609888377080338,0.6030000659973311,0.0038971072579283,0.0038971072579283,1.518744497979787e-05,True,0.1420112282892973,smaller_effects_harder,80,2
participant_ICC,0.4046938889822438,0.430125885658456,0.0440308250191343,0.3481820406723192,0.5072039187602791,0.0254319966762122,0.0254319966762122,0.0006467864549388,True,0.1590218780879599,smaller_effects_harder,80,3
stimulus_ICC,0.0573573068951996,0.0537327002478506,0.0228140376508451,0.0206280059308694,0.0950904209256554,-0.003624606647349,0.003624606647349,1.3137773348007036e-05,True,0.0744624149947859,smaller_effects_harder,80,3
residual_share,0.5379488041225564,0.5161414140936933,0.0402539203973098,0.4421145066208341,0.5861425293559803,-0.0218073900288631,0.0218073900288631,0.0004755622598709,True,0.1440280227351462,smaller_effects_harder,80,3
participant_ICC,0.4046938889822438,0.4618735520419916,0.0462333143220388,0.3786092450312343,0.5451925845456477,0.0571796630597478,0.0571796630597478,0.0032695138676262,True,0.1665833395144133,smaller_effects_harder,80,4
stimulus_ICC,0.0573573068951996,0.0643934284728322,0.0273990644766728,0.0245202226075512,0.1119888047512523,0.0070361215776326,0.0070361215776326,4.950700685522708e-05,True,0.0874685821437011,smaller_effects_harder,80,4
residual_share,0.5379488041225564,0.4737330194851761,0.0433011839106915,0.3915830954672646,0.5539652780013116,-0.0642157846373803,0.0642157846373803,0.0041236669965944,True,0.1623821825340469,smaller_effects_harder,80,4
participant_ICC,0.4046938889822438,0.3998160888649776,0.0427927867980493,0.3160611307165169,0.4765232600029009,-0.0048778001172661,0.0048778001172661,2.3792933984002004e-05,True,0.1604621292863839,smaller_effects_harder,80,5
stimulus_ICC,0.0573573068951996,0.0812276724083003,0.03003874031408,0.0372666476413086,0.1424511222788202,0.0238703655131006,0.0238703655131006,0.000569794349729,True,0.1051844746375115,smaller_effects_harder,80,5
