parameter,true_value,posterior_mean,posterior_sd,hdi_3%,hdi_97%,bias,absolute_error,squared_error,covered,sign_recovered,hdi_width,scenario,n_participants,replication
episode[FM-1],1.2,1.5184680064895153,0.6868404166018761,0.3540240167563224,2.8899114960113845,0.3184680064895153,0.3184680064895153,0.1014218711574059,True,True,2.535887479255062,smaller_effects_harder,40,7
group[group_02],0.72,3.9514312009349775,3.111491117875279,-1.9006033263996291,9.6954178008107,3.2314312009349786,3.2314312009349786,10.44214760637608,True,True,11.596021127210328,smaller_effects_harder,40,7
z_RMS,1.32,1.8366971930474651,0.7727604850527646,0.5743567255971731,3.348026525284609,0.5166971930474653,0.5166971930474653,0.2669759893031296,True,True,2.773669799687436,smaller_effects_harder,40,7
z_CF,-1.02,-0.1049333720167842,0.9543706695307768,-1.851556887833624,1.720722239321516,0.9150666279832158,0.9150666279832158,0.837346933648573,True,True,3.57227912715514,smaller_effects_harder,40,7
z_SW,1.14,1.812151717226979,0.9312572165506804,0.1407806858071896,3.661586433024429,0.6721517172269791,0.6721517172269791,0.4517879309711768,True,True,3.520805747217239,smaller_effects_harder,40,7
episode[EDR-2],-0.84,-1.4300951361288352,0.63112088591261,-2.614408316736754,-0.2390017084985571,-0.5900951361288352,0.5900951361288352,0.3482122696829086,True,True,2.3754066082381966,smaller_effects_harder,40,8
episode[FM-1],1.2,0.8877108761762318,0.6418144789838395,-0.2916761930750432,2.079967442970732,-0.3122891238237681,0.3122891238237681,0.0975244968586168,True,True,2.371643636045775,smaller_effects_harder,40,8
group[group_02],0.72,-2.245163288401854,3.5641050471399005,-8.616939450585175,4.378797010122662,-2.965163288401855,2.965163288401855,8.792193326886101,True,False,12.995736460707835,smaller_effects_harder,40,8
z_RMS,1.32,1.9942439145720912,1.1373808981769495,-0.1617695750768699,4.026711578532606,0.6742439145720911,0.6742439145720911,0.4546048563374972,True,True,4.188481153609477,smaller_effects_harder,40,8
z_CF,-1.02,-1.743986741770112,1.2523730341889472,-4.1496818095785,0.5318169677560982,-0.723986741770112,0.723986741770112,0.5241568022589028,True,True,4.681498777334598,smaller_effects_harder,40,8
z_SW,1.14,2.744495195932432,1.1972012284838325,0.2974959060742406,4.785873169741014,1.6044951959324318,1.6044951959324318,2.5744048337702528,True,True,4.488377263666774,smaller_effects_harder,40,8
episode[EDR-2],-0.84,-0.7429772124588899,0.6469899242830045,-1.8437180415985504,0.5611316815651053,0.09702278754111,0.09702278754111,0.0094134213022473,True,True,2.404849723163656,smaller_effects_harder,40,9
episode[FM-1],1.2,1.532734875621486,0.6789986567334297,0.2687160812008586,2.787611208044677,0.332734875621486,0.332734875621486,0.1107124974548458,True,True,2.5188951268438187,smaller_effects_harder,40,9
group[group_02],0.72,-1.2908316359890233,2.9479491503577244,-6.062046101342189,4.513434158948028,-2.0108316359890237,2.0108316359890237,4.043443868294292,True,False,10.575480260290217,smaller_effects_harder,40,9
z_RMS,1.32,-0.740425361562778,0.8339555487866323,-2.283138310091164,0.7436403381118748,-2.0604253615627783,2.0604253615627783,4.245352670571106,False,False,3.026778648203039,smaller_effects_harder,40,9
z_CF,-1.02,-2.99530331051498,0.9251270477468824,-5.073470351590002,-1.5669360777466297,-1.97530331051498,1.97530331051498,3.9018231685314384,False,True,3.506534273843372,smaller_effects_harder,40,9
z_SW,1.14,1.5103721156544927,0.7818444202299771,0.1037206515169495,3.0376842761554523,0.3703721156544928,0.3703721156544928,0.137175504054385,True,True,2.933963624638503,smaller_effects_harder,40,9
episode[EDR-2],-0.84,0.4311795935522843,0.7038809867682368,-0.8660977453029646,1.7668954911195056,1.2711795935522845,1.2711795935522845,1.6158975590637503,True,False,2.63299323642247,smaller_effects_harder,40,10
episode[FM-1],1.2,2.263688909799704,0.6904204263588789,0.9251540910056236,3.4412547324762226,1.0636889097997038,1.0636889097997038,1.1314340968308825,True,True,2.516100641470599,smaller_effects_harder,40,10
group[group_02],0.72,-1.9596563841681476,3.4599061165179736,-8.885665108370382,3.8604083725805576,-2.679656384168148,2.679656384168148,7.180558337213111,True,False,12.74607348095094,smaller_effects_harder,40,10
z_RMS,1.32,2.2950553910960867,0.5572477548453543,1.3090995952637436,3.458071205196149,0.9750553910960866,0.9750553910960866,0.9507330157055424,True,True,2.148971609932405,smaller_effects_harder,40,10
z_CF,-1.02,-0.4802183923163252,0.600337555387698,-1.7170446056631816,0.494071834822082,0.5397816076836748,0.5397816076836748,0.2913641839935726,True,True,2.211116440485264,smaller_effects_harder,40,10
z_SW,1.14,2.4027620581121507,0.5781266258660349,1.235932634396984,3.410276213784922,1.2627620581121508,1.2627620581121508,1.594568015407635,False,True,2.174343579387938,smaller_effects_harder,40,10
episode[EDR-2],-0.84,-2.2863980625162816,0.5989947582406736,-3.4035949727074275,-1.2137135122470688,-1.4463980625162818,1.4463980625162818,2.0920673552508537,False,True,2.1898814604603585,smaller_effects_harder,50,1
episode[FM-1],1.2,0.452825317828767,0.6008915697589442,-0.6666201835540408,1.551725166983767,-0.747174682171233,0.747174682171233,0.5582700056776829,True,True,2.218345350537808,smaller_effects_harder,50,1
group[group_02],0.72,-0.309836893455682,3.474457743780145,-6.151780760565541,6.6127013065665,-1.029836893455682,1.029836893455682,1.0605640271224497,True,False,12.76448206713204,smaller_effects_harder,50,1
z_RMS,1.32,2.322755798174777,0.8715638037461245,0.7808992001835449,4.011162826913911,1.0027557981747768,1.0027557981747768,1.0055191907731336,True,True,3.230263626730366,smaller_effects_harder,50,1
z_CF,-1.02,-0.322205225051567,1.045267274719558,-2.459229549700364,1.4796695864190874,0.697794774948433,0.697794774948433,0.4869175479453342,True,True,3.938899136119451,smaller_effects_harder,50,1
z_SW,1.14,1.184761200361567,0.8618429280706311,-0.451346396366288,2.741620028259117,0.0447612003615671,0.0447612003615671,0.0020035650578083,True,True,3.1929664246254053,smaller_effects_harder,50,1
episode[EDR-2],-0.84,-0.0638117192795008,0.6232550232217484,-1.1458194399936747,1.185710087382642,0.7761882807204992,0.7761882807204992,0.6024682471278444,True,True,2.3315295273763166,smaller_effects_harder,50,2
episode[FM-1],1.2,2.1190679992696966,0.609803664851265,0.8176318207793356,3.1471284335649665,0.9190679992696966,0.9190679992696966,0.844685987281603,True,True,2.329496612785631,smaller_effects_harder,50,2
group[group_02],0.72,-3.051607432665677,2.6535451248550825,-8.199431294258227,1.9826674638845128,-3.771607432665677,3.771607432665677,14.22502262613898,True,False,10.18209875814274,smaller_effects_harder,50,2
z_RMS,1.32,0.0490059010824254,0.6967671235587526,-1.084489975328486,1.46069605370959,-1.2709940989175743,1.2709940989175743,1.6154259994832971,True,True,2.545186029038076,smaller_effects_harder,50,2
z_CF,-1.02,-0.1492290374774053,0.831936371578997,-1.8019293987882825,1.405740933109534,0.8707709625225947,0.8707709625225947,0.758242069172526,True,True,3.2076703318978166,smaller_effects_harder,50,2
z_SW,1.14,-0.5279139836680796,0.8052182735837426,-2.0300769294135117,0.949052186262774,-1.6679139836680794,1.6679139836680794,2.781937056915522,False,False,2.9791291156762854,smaller_effects_harder,50,2
episode[EDR-2],-0.84,-0.1866417234846461,0.6112069427961817,-1.2987957438197584,0.944255631971131,0.6533582765153538,0.6533582765153538,0.4268770374911135,True,True,2.243051375790889,smaller_effects_harder,50,3
episode[FM-1],1.2,1.189639327587671,0.6095399010094585,-0.0584945318420613,2.2708855946226985,-0.0103606724123288,0.0103606724123288,0.0001073435328355,True,True,2.32938012646476,smaller_effects_harder,50,3
group[group_02],0.72,3.5830730315091164,2.976979413953783,-1.9818540501107749,9.265418936359763,2.863073031509116,2.863073031509116,8.197187183754801,True,True,11.24727298647054,smaller_effects_harder,50,3
z_RMS,1.32,1.1120802721197398,0.8240770047542687,-0.2528371035364476,2.839051691585631,-0.2079197278802602,0.2079197278802602,0.0432306132418014,True,True,3.0918887951220784,smaller_effects_harder,50,3
z_CF,-1.02,-2.3165483623985965,0.968267853330248,-4.004574265831763,-0.4264690543660592,-1.2965483623985965,1.2965483623985965,1.6810376560384823,True,True,3.5781052114657035,smaller_effects_harder,50,3
z_SW,1.14,0.6731655711853824,0.9620006250850798,-1.2294749696030638,2.3683181235618105,-0.4668344288146174,0.4668344288146174,0.2179343839266701,True,True,3.5977930931648743,smaller_effects_harder,50,3
episode[EDR-2],-0.84,-0.4457247653118047,0.6391248266424316,-1.6040141011541134,0.7016354116595437,0.3942752346881952,0.3942752346881952,0.1554529606884314,True,True,2.305649512813657,smaller_effects_harder,50,4
episode[FM-1],1.2,2.140595028981177,0.624807599089489,0.9290703352004324,3.31600310377756,0.9405950289811768,0.9405950289811768,0.8847190085441009,True,True,2.386932768577128,smaller_effects_harder,50,4
group[group_02],0.72,-1.6528200996509983,3.636113630398337,-7.93723304098813,5.359506457883239,-2.3728200996509985,2.3728200996509985,5.630275225307774,True,False,13.296739498871368,smaller_effects_harder,50,4
z_RMS,1.32,0.9423441606785417,0.7420624242541733,-0.5374261057348233,2.2103218931587527,-0.3776558393214585,0.3776558393214585,0.1426239329735953,True,True,2.747747998893576,smaller_effects_harder,50,4
z_CF,-1.02,-1.046175016921309,0.7989104457477316,-2.499198398060708,0.5356590971738986,-0.026175016921309,0.026175016921309,0.0006851315108308,True,True,3.0348574952346064,smaller_effects_harder,50,4
z_SW,1.14,1.715382209800067,0.8101013074189811,0.3042777820987092,3.2236021559242074,0.5753822098000672,0.5753822098000672,0.3310646873544084,True,True,2.919324373825498,smaller_effects_harder,50,4
episode[EDR-2],-0.84,-1.764707661422488,0.6671052919704774,-3.1165779736408723,-0.6286431641458756,-0.9247076614224882,0.9247076614224882,0.855084259093447,True,True,2.4879348094949965,smaller_effects_harder,50,5
episode[FM-1],1.2,1.6781313744040791,0.6524188424281337,0.3391722956183762,2.778104774004941,0.4781313744040794,0.4781313744040794,0.2286096111895339,True,True,2.4389324783865645,smaller_effects_harder,50,5
group[group_02],0.72,-0.1350656872745771,3.326152036515531,-6.146866536344204,6.514026752155317,-0.8550656872745771,0.8550656872745771,0.7311373295543449,True,False,12.66089328849952,smaller_effects_harder,50,5
z_RMS,1.32,2.2423828882414325,0.8257891452869995,0.8148554742727458,3.7458454078642784,0.9223828882414324,0.9223828882414324,0.8507901925206068,True,True,2.9309899335915324,smaller_effects_harder,50,5
z_CF,-1.02,-1.460558519240474,0.8936009095056158,-3.1997480524258326,0.0501282285131152,-0.4405585192404739,0.4405585192404739,0.194091808875359,True,True,3.249876280938948,smaller_effects_harder,50,5
z_SW,1.14,1.420355867463368,0.8329298596475309,-0.2352707016602488,2.967319122860936,0.2803558674633681,0.2803558674633681,0.0785994124211376,True,True,3.202589824521185,smaller_effects_harder,50,5
episode[EDR-2],-0.84,-0.6649814369289438,0.5973098787623209,-1.767937379371478,0.5013535167032941,0.1750185630710561,0.1750185630710561,0.0306314974194572,True,True,2.2692908960747724,smaller_effects_harder,50,6
episode[FM-1],1.2,1.338952495407853,0.5861130640731095,0.1230762806383807,2.3302361413993884,0.1389524954078531,0.1389524954078531,0.0193077959800694,True,True,2.207159860761008,smaller_effects_harder,50,6
group[group_02],0.72,0.0664998144233027,3.4918909549312818,-6.4944893518402464,5.993808707418889,-0.6535001855766973,0.6535001855766973,0.4270624925487778,True,True,12.488298059259137,smaller_effects_harder,50,6
z_RMS,1.32,1.2366522695316868,0.8908165489248204,-0.47771686152892,2.881784520165421,-0.0833477304683132,0.0833477304683132,0.0069468441742185,True,True,3.3595013816943418,smaller_effects_harder,50,6
z_CF,-1.02,0.9359294845740106,1.0801793144998375,-0.8672285919110168,3.1408192045933365,1.9559294845740105,1.9559294845740105,3.8256601486259534,False,False,4.0080477965043535,smaller_effects_harder,50,6
z_SW,1.14,0.1803273949261736,0.982358115510854,-1.506998394954695,1.948076898889883,-0.9596726050738262,0.9596726050738262,0.920971508929184,True,True,3.455075293844578,smaller_effects_harder,50,6
episode[EDR-2],-0.84,0.079089703093665,0.649760227495986,-1.1555182673695292,1.277096672614478,0.919089703093665,0.919089703093665,0.8447258823328013,True,False,2.432614939984007,smaller_effects_harder,50,7
episode[FM-1],1.2,1.7640197937696482,0.6279424446771041,0.6483635337476485,3.058612972184463,0.5640197937696483,0.5640197937696483,0.3181183277639566,True,True,2.4102494384368143,smaller_effects_harder,50,7
group[group_02],0.72,4.933803321883195,3.1676446574540518,-0.3597188419338604,11.613381066834757,4.213803321883195,4.213803321883195,17.75613843551385,True,True,11.973099908768615,smaller_effects_harder,50,7
z_RMS,1.32,2.431976264329238,0.7298726833228373,1.2080709828992142,3.8604779005407446,1.111976264329238,1.111976264329238,1.2364912124316076,True,True,2.6524069176415304,smaller_effects_harder,50,7
z_CF,-1.02,-1.4579057149444588,0.7546056145015285,-2.7618389527676577,0.0410357375345704,-0.4379057149444587,0.4379057149444587,0.1917614151810175,True,True,2.802874690302228,smaller_effects_harder,50,7
z_SW,1.14,1.5318915146742598,0.768748363260754,0.1416789589570442,2.8513615640551797,0.3918915146742598,0.3918915146742598,0.1535789592736856,True,True,2.709682605098135,smaller_effects_harder,50,7
episode[EDR-2],-0.84,-0.7037665392145511,0.6895847059239992,-1.9484337736609527,0.5796424753028315,0.1362334607854488,0.1362334607854488,0.0185595558375804,True,True,2.5280762489637847,smaller_effects_harder,50,8
episode[FM-1],1.2,1.694152711871854,0.6308639907662836,0.5303487850453299,2.919989411830084,0.494152711871854,0.494152711871854,0.2441869026503076,True,True,2.389640626784754,smaller_effects_harder,50,8
group[group_02],0.72,0.4271599953656259,3.5545428602280515,-6.17431778165466,7.336276463767309,-0.292840004634374,0.292840004634374,0.0857552683142602,True,True,13.510594245421968,smaller_effects_harder,50,8
z_RMS,1.32,1.8052084016708403,0.7529357174719185,0.3766242454590536,3.1430791340406943,0.4852084016708404,0.4852084016708404,0.2354271930519716,True,True,2.7664548885816407,smaller_effects_harder,50,8
z_CF,-1.02,-1.038993199265754,0.8969146548893404,-2.8079977051124225,0.769411825418007,-0.0189931992657539,0.0189931992657539,0.0003607416183486,True,True,3.5774095305304296,smaller_effects_harder,50,8
z_SW,1.14,1.3917064319762893,0.838960638821068,-0.1247644603417728,2.8943528272353083,0.2517064319762894,0.2517064319762894,0.0633561278982344,True,True,3.019117287577081,smaller_effects_harder,50,8
episode[EDR-2],-0.84,0.427559071437467,0.6182381094979257,-0.7241364755459394,1.575494421139526,1.267559071437467,1.267559071437467,1.6067059995834134,False,False,2.299630896685465,smaller_effects_harder,50,9
episode[FM-1],1.2,1.9894126599049624,0.6037100257872624,0.8053829570488216,3.0573730401235077,0.7894126599049622,0.7894126599049622,0.6231723476182276,True,True,2.251990083074686,smaller_effects_harder,50,9
group[group_02],0.72,-5.112755260077321,2.3148179555370505,-9.877680398576508,-1.1963004556329428,-5.832755260077321,5.832755260077321,34.021033923959656,False,False,8.681379942943565,smaller_effects_harder,50,9
z_RMS,1.32,0.97768379573035,0.4840646578998142,-0.0010111130076335,1.8714652129296288,-0.3423162042696501,0.3423162042696501,0.1171803837055808,True,True,1.8724763259372628,smaller_effects_harder,50,9
z_CF,-1.02,-0.5551986363752879,0.5847399811007374,-1.6613044704870528,0.5344480660518974,0.4648013636247121,0.4648013636247121,0.2160403076273918,True,True,2.1957525365389503,smaller_effects_harder,50,9
z_SW,1.14,0.6898196231090395,0.5313313223436461,-0.2582875840500864,1.645035944641574,-0.4501803768909603,0.4501803768909603,0.2026623717376871,True,True,1.9033235286916603,smaller_effects_harder,50,9
episode[EDR-2],-0.84,0.3707269449992624,0.610299047827245,-0.8873932928691806,1.3715401672753218,1.2107269449992624,1.2107269449992624,1.465859735347247,True,False,2.2589334601445024,smaller_effects_harder,50,10
episode[FM-1],1.2,2.1340293273980224,0.5858209828206458,1.0219285997569785,3.184216107029031,0.9340293273980224,0.9340293273980224,0.8724107844396023,True,True,2.162287507272053,smaller_effects_harder,50,10
group[group_02],0.72,-3.1154544066349827,3.0915494058172883,-8.675955468411503,2.970914163870808,-3.835454406634983,3.835454406634983,14.71071050537571,True,False,11.64686963228231,smaller_effects_harder,50,10
z_RMS,1.32,0.6760293201592767,1.242612938232883,-1.4074028516526556,3.115341275458478,-0.6439706798407233,0.6439706798407233,0.4146982364945233,True,True,4.5227441271111335,smaller_effects_harder,50,10
z_CF,-1.02,-0.9754468225803216,1.2072959119028113,-3.320271322980167,1.2067779926114686,0.0445531774196783,0.0445531774196783,0.0019849856181893,True,True,4.527049315591635,smaller_effects_harder,50,10
z_SW,1.14,2.0037797331355067,1.1651740059705349,-0.1724918580613144,4.199555196275503,0.8637797331355068,0.8637797331355068,0.7461154273756474,True,True,4.372047054336817,smaller_effects_harder,50,10
episode[EDR-2],-0.84,-0.7885646249107034,0.4843875813382396,-1.5915932977206186,0.212034152125243,0.0514353750892965,0.0514353750892965,0.0026455978105766,True,True,1.803627449845861,smaller_effects_harder,60,1
episode[FM-1],1.2,1.083472288631811,0.4847616987462311,0.0350338273735917,1.857705945882962,-0.1165277113681888,0.1165277113681888,0.0135787075167079,True,True,1.8226721185093704,smaller_effects_harder,60,1
group[group_02],0.72,11.367090796062126,2.9216442552535486,6.52635219906126,17.491057332009028,10.647090796062123,10.647090796062123,113.3605424195908,False,True,10.964705132947769,smaller_effects_harder,60,1
z_RMS,1.32,1.2660517418489767,0.762902177519498,-0.2677757257443927,2.634343120834802,-0.0539482581510233,0.0539482581510233,0.0029104145575294,True,True,2.902118846579195,smaller_effects_harder,60,1
z_CF,-1.02,-1.8689647319180052,0.9593102245288972,-3.45416518693722,0.1540817814055095,-0.8489647319180054,0.8489647319180054,0.7207411160406108,True,True,3.60824696834273,smaller_effects_harder,60,1
z_SW,1.14,1.0895653130859375,0.8646323145863338,-0.5061067990898327,2.750838430949744,-0.0504346869140623,0.0504346869140623,0.0025436576441194,True,True,3.256945230039576,smaller_effects_harder,60,1
episode[EDR-2],-0.84,-1.3576890344413612,0.5364292729368858,-2.350980899992473,-0.3794030043135078,-0.5176890344413613,0.5176890344413613,0.2680019363808289,True,True,1.971577895678965,smaller_effects_harder,60,2
episode[FM-1],1.2,0.7215946464426701,0.5762447151352237,-0.4143576718014694,1.754679878228947,-0.4784053535573298,0.4784053535573298,0.2288716823123137,True,True,2.169037550030416,smaller_effects_harder,60,2
group[group_02],0.72,2.214261911603487,3.172904556927842,-3.470208634789452,7.87220903597346,1.494261911603487,1.494261911603487,2.232818660468907,True,True,11.342417670762911,smaller_effects_harder,60,2
z_RMS,1.32,1.2842963024464549,0.8810560072362488,-0.5566129237396478,2.905993862381275,-0.0357036975535454,0.0357036975535454,0.001274754018995,True,True,3.4626067861209227,smaller_effects_harder,60,2
z_CF,-1.02,-0.6681813851850283,0.8988862964967708,-2.431860261867396,0.9791375914741208,0.3518186148149717,0.3518186148149717,0.1237763377303254,True,True,3.4109978533415166,smaller_effects_harder,60,2
z_SW,1.14,0.372492204198259,1.0436979664843653,-1.8139605650144837,2.140562035938368,-0.7675077958017409,0.7675077958017409,0.5890682166164468,True,True,3.9545226009528514,smaller_effects_harder,60,2
episode[EDR-2],-0.84,-0.9425759632740836,0.5464181519464071,-1.94341321939608,0.1571691875577167,-0.1025759632740835,0.1025759632740835,0.0105218282416061,True,True,2.100582406953796,smaller_effects_harder,60,3
episode[FM-1],1.2,1.6535881556334988,0.5319635176281007,0.5452011281817744,2.5487747945754364,0.4535881556334988,0.4535881556334988,0.2057422149309991,True,True,2.0035736663936623,smaller_effects_harder,60,3
group[group_02],0.72,-3.60782758242895,3.1314819683846618,-9.363765233333382,1.8855856182338329,-4.32782758242895,4.32782758242895,18.73009158323281,True,False,11.249350851567216,smaller_effects_harder,60,3
z_RMS,1.32,0.8628033919194117,0.8631977057623315,-0.6919955398798179,2.4629700907865435,-0.4571966080805884,0.4571966080805884,0.2090287384403951,True,True,3.1549656306663616,smaller_effects_harder,60,3
z_CF,-1.02,-0.7593591709026591,0.956954345015685,-2.501111300899733,1.0421188710358735,0.2606408290973409,0.2606408290973409,0.0679336417925492,True,True,3.5432301719356065,smaller_effects_harder,60,3
z_SW,1.14,0.7422073021573348,0.9421912218317762,-1.029835132049787,2.4105766018723918,-0.3977926978426651,0.3977926978426651,0.1582390304569458,True,True,3.4404117339221783,smaller_effects_harder,60,3
episode[EDR-2],-0.84,-0.9538482447530072,0.552657832184484,-1.9242984141809203,0.0591091291034485,-0.1138482447530073,0.1138482447530073,0.0129614228333406,True,True,1.9834075432843687,smaller_effects_harder,60,4
episode[FM-1],1.2,1.7455660623133742,0.5755318485372256,0.6050921499819182,2.8059410724512195,0.5455660623133742,0.5455660623133742,0.2976423283481205,True,True,2.200848922469301,smaller_effects_harder,60,4
group[group_02],0.72,1.843206824962992,2.876966020035784,-3.2388617166963485,7.632143958891996,1.1232068249629918,1.1232068249629918,1.261593571643445,True,True,10.871005675588345,smaller_effects_harder,60,4
z_RMS,1.32,1.4673920109725418,0.8391446348960415,-0.1437652384440511,3.0408133777686324,0.1473920109725417,0.1473920109725417,0.0217244048985298,True,True,3.184578616212684,smaller_effects_harder,60,4
z_CF,-1.02,-0.973631770047844,0.925404362234104,-2.714375632811405,0.6537842263462865,0.0463682299521559,0.0463682299521559,0.002150012748896,True,True,3.368159859157692,smaller_effects_harder,60,4
z_SW,1.14,-0.1126862098876757,0.9994057340004582,-1.9773170869219132,1.6990271560718693,-1.2526862098876757,1.2526862098876757,1.5692227404427497,True,False,3.676344242993783,smaller_effects_harder,60,4
episode[EDR-2],-0.84,-0.2689962860575888,0.5900930745940391,-1.3450111073195818,0.8072390547697366,0.5710037139424111,0.5710037139424111,0.3260452413360268,True,True,2.1522501620893184,smaller_effects_harder,60,5
episode[FM-1],1.2,1.25550239576003,0.5943491989967867,0.0476720838668496,2.272399203551784,0.05550239576003,0.05550239576003,0.0030805159351029,True,True,2.2247271196849345,smaller_effects_harder,60,5
group[group_02],0.72,3.0201273022737976,3.355068316916235,-3.345751061394536,9.092729422965013,2.300127302273798,2.300127302273798,5.2905856066653385,True,True,12.438480484359548,smaller_effects_harder,60,5
z_RMS,1.32,0.794959601838811,0.9115491783398676,-0.7646093592995641,2.797338013155826,-0.5250403981611891,0.5250403981611891,0.2756674197012599,True,True,3.56194737245539,smaller_effects_harder,60,5
z_CF,-1.02,-0.3579492627000561,0.9859834181483326,-2.190995424488237,1.3575458433983163,0.6620507372999438,0.6620507372999438,0.4383111787593992,True,True,3.548541267886554,smaller_effects_harder,60,5
z_SW,1.14,0.28701449297907,1.0086462783042718,-1.4938043990436456,2.18837657189132,-0.8529855070209298,0.8529855070209298,0.7275842751877527,True,True,3.6821809709349655,smaller_effects_harder,60,5
episode[EDR-2],-0.84,-0.2794629630555846,0.5782203513564612,-1.2695557559831432,0.9139898125072335,0.5605370369444154,0.5605370369444154,0.3142017697864249,True,True,2.183545568490377,smaller_effects_harder,60,6
episode[FM-1],1.2,1.5523483870208892,0.5663679735781171,0.5409432940524364,2.597283941104357,0.3523483870208892,0.3523483870208892,0.1241493858362223,True,True,2.056340647051921,smaller_effects_harder,60,6
group[group_02],0.72,0.0616578637535285,3.013115890984715,-5.463364214189376,5.318896735930959,-0.6583421362464714,0.6583421362464714,0.4334143683575675,True,True,10.782260950120335,smaller_effects_harder,60,6
z_RMS,1.32,0.4628676562328745,0.688290596636254,-0.9147876436006104,1.688987353679519,-0.8571323437671255,0.8571323437671255,0.7346758547317259,True,True,2.6037749972801296,smaller_effects_harder,60,6
z_CF,-1.02,0.250390687098882,0.8867006758537888,-1.170166500239036,2.0133513758469217,1.270390687098882,1.270390687098882,1.61389249786757,True,False,3.1835178760859577,smaller_effects_harder,60,6
z_SW,1.14,0.8197572306392459,0.7690407958541224,-0.6571763712019004,2.315832506812772,-0.320242769360754,0.320242769360754,0.1025554313278451,True,True,2.973008878014672,smaller_effects_harder,60,6
episode[EDR-2],-0.84,-1.4582208426367276,0.592108421454141,-2.4448939087842767,-0.321196699615873,-0.6182208426367276,0.6182208426367276,0.3821970102704655,True,True,2.1236972091684034,smaller_effects_harder,60,7
episode[FM-1],1.2,0.4729778384487514,0.5827261404747747,-0.6227776536686475,1.5575489128917035,-0.7270221615512485,0.7270221615512485,0.5285612233866498,True,True,2.180326566560351,smaller_effects_harder,60,7
group[group_02],0.72,1.143879409511203,3.0034954419095983,-4.141719906500022,7.067261058004208,0.423879409511203,0.423879409511203,0.1796737538075662,True,True,11.20898096450423,smaller_effects_harder,60,7
z_RMS,1.32,1.800109494047403,0.806904484693002,0.2975755257634589,3.237748978518834,0.4801094940474029,0.4801094940474029,0.2305051262744532,True,True,2.940173452755375,smaller_effects_harder,60,7
z_CF,-1.02,-1.8969163279496573,0.8779762033113271,-3.388543091583437,-0.3470665567616722,-0.8769163279496572,0.8769163279496572,0.7689822462247108,True,True,3.041476534821765,smaller_effects_harder,60,7
z_SW,1.14,0.4636944727304903,0.8022144718952872,-0.9873746237630062,1.996372416172261,-0.6763055272695095,0.6763055272695095,0.4573891662152893,True,True,2.983747039935267,smaller_effects_harder,60,7
episode[EDR-2],-0.84,-0.350234504634392,0.5712945233507453,-1.36116485602048,0.7149431337530483,0.4897654953656079,0.4897654953656079,0.2398702404507193,True,True,2.0761079897735284,smaller_effects_harder,60,8
episode[FM-1],1.2,1.4874911488755622,0.5663885452870638,0.4775312029172869,2.6581798608277083,0.2874911488755622,0.2874911488755622,0.0826511606817907,True,True,2.1806486579104214,smaller_effects_harder,60,8
group[group_02],0.72,2.0616617261862404,3.075493266435986,-3.968255751496101,7.28711101317503,1.3416617261862405,1.3416617261862405,1.8000561875130423,True,True,11.25536676467113,smaller_effects_harder,60,8
z_RMS,1.32,0.2272618929363967,1.1441696315529513,-1.7088369683374474,2.4935053382073225,-1.0927381070636033,1.0927381070636033,1.194076570628947,True,True,4.20234230654477,smaller_effects_harder,60,8
z_CF,-1.02,-1.261928802713474,1.271411016897131,-3.525383959417124,1.1999141859890876,-0.2419288027134738,0.2419288027134738,0.0585295455823749,True,True,4.725298145406212,smaller_effects_harder,60,8
z_SW,1.14,1.9618833753413252,1.14403139665227,-0.2484674130847373,3.930294054198104,0.8218833753413255,0.8218833753413255,0.6754922826624501,True,True,4.1787614672828415,smaller_effects_harder,60,8
episode[EDR-2],-0.84,-0.8107438846251966,0.6243257250356613,-2.054483541138256,0.3479595656569578,0.0292561153748033,0.0292561153748033,0.0008559202868238,True,True,2.402443106795213,smaller_effects_harder,60,9
episode[FM-1],1.2,0.3871723664146437,0.6051430558864519,-0.7421708965018445,1.5543056380079177,-0.8128276335853563,0.8128276335853563,0.6606887619199702,True,True,2.296476534509762,smaller_effects_harder,60,9
group[group_02],0.72,-0.6269912816782951,2.7822720628114688,-5.8438791669625285,4.789583348130674,-1.346991281678295,1.346991281678295,1.814385512917336,True,False,10.633462515093203,smaller_effects_harder,60,9
z_RMS,1.32,1.5792502379759157,0.7967929682069979,-0.1976350836792721,2.814873816327752,0.2592502379759156,0.2592502379759156,0.0672106858905688,True,True,3.012508900007024,smaller_effects_harder,60,9
z_CF,-1.02,-0.6748624807922176,0.877124108737922,-2.304735452032089,0.937753003379654,0.3451375192077824,0.3451375192077824,0.1191199071649024,True,True,3.2424884554117432,smaller_effects_harder,60,9
z_SW,1.14,1.4009447926899308,0.8680266749662111,-0.2644857678091603,3.009339056617485,0.2609447926899308,0.2609447926899308,0.068092184831991,True,True,3.273824824426645,smaller_effects_harder,60,9
episode[EDR-2],-0.84,-1.501594142644076,0.5751283919879109,-2.57452577773676,-0.4663487910820982,-0.661594142644076,0.661594142644076,0.43770680958095,True,True,2.1081769866546614,smaller_effects_harder,60,10
episode[FM-1],1.2,0.3942928548586682,0.539999556004103,-0.5804858018735639,1.4035628632171666,-0.8057071451413318,0.8057071451413318,0.6491640037317951,True,True,1.9840486650907303,smaller_effects_harder,60,10
