song_id,song_title,group,episode,stimulus_id,mix_id,original_mix_name,true_expected_rating,posterior_mean_expected_rating,posterior_sd_expected_rating,hdi_3%,hdi_97%,absolute_error,squared_error,covered,hdi_width,scenario,n_participants,replication
lead_me,Lead Me,group_01,FM-1,lead_me_mcg_pro2,mix_d3e3580b6e30,McG-pro2,73.87438897117511,71.71277838696328,3.5745983779341834,65.28526752317102,78.07416483666367,2.1616105842118287,4.672560317776603,True,12.788897313492654,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,PXL-S3,65.38044850925094,66.24792059757932,3.585979854793892,59.28455923695017,72.70966460214511,0.867472088328384,0.7525078240288076,True,13.425105365194938,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-2,id_like_to_know_pxl_s3,mix_65f41f41d3ab,PXL-S3,63.98044850925093,65.94397426253664,3.5982410163941543,59.60024893326732,73.05453986661736,1.963525753285708,3.855433383816208,True,13.454290933350045,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,FM-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,PXL-S3,67.38044850925094,67.60420798488458,3.5969164545850765,60.456446088337415,73.93861518990424,0.223759475633642,0.0500683029358424,True,13.482169101566823,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,PXL-S5,62.56164154214066,62.99518998688814,3.641651528343182,56.40571430566615,69.72414485946904,0.4335484447474798,0.1879642539429585,True,13.31843055380289,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-2,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,PXL-S5,61.16164154214066,62.69124365184547,3.6762622039654103,55.91460838659719,69.61099891590108,1.5296021097048111,2.3396826140134093,True,13.69639052930389,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,FM-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,PXL-S5,64.56164154214066,64.3514773741934,3.654454499486589,57.02659906139336,70.87501461329369,0.2101641679472692,0.0441689774889679,True,13.848415551900324,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,PXL-S1,61.23320911209113,62.62831125490541,3.5309553090895847,56.70555844258689,70.16459220371179,1.395102142814281,1.9463099888849984,True,13.4590337611249,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-2,id_like_to_know_pxl_s1,mix_9ffcd672af17,PXL-S1,59.833209112091126,62.324364919862745,3.545860017372984,56.4979310101226,69.50092565567323,2.4911558077716194,6.2058572585942695,True,13.00299464555063,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,FM-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,PXL-S1,63.23320911209113,63.98459864221068,3.5122700262340123,57.430356209494896,70.57015998705222,0.7513895301195461,0.5645862259732723,True,13.139803777557326,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,PXL-S2,74.49540503435738,75.87086656049661,3.6010096042793096,69.16957949944657,82.42030105990109,1.3754615261392331,1.8918944098892685,True,13.250721560454522,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-2,id_like_to_know_pxl_s2,mix_6f8b655d7999,PXL-S2,73.09540503435737,75.56692022545394,3.626054862685097,68.38408822455006,81.83030026927315,2.471515191096572,6.108387339821123,True,13.446212044723096,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,FM-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,PXL-S2,76.49540503435738,77.22715394780187,3.603646439651796,70.74782872342413,84.3030229492499,0.7317489134444912,0.5354564723271935,True,13.555194225825758,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-1,id_like_to_know_pxl_s7,mix_b393d3919c78,PXL-S7,67.88935445497494,69.37617506428207,3.5445581376541084,62.723471725285485,75.94264168977377,1.4868206093071308,2.2106355242604274,True,13.21916996448828,moderate_expected,20,2
id_like_to_know,I'd Like To Know,group_01,EDR-2,id_like_to_know_pxl_s7,mix_b393d3919c78,PXL-S7,66.48935445497493,69.0722287292394,3.585675353800714,62.61135931924512,76.17564343630266,2.582874274264469,6.6712395166572085,True,13.564284117057548,moderate_expected,20,2
