prediction_example_id,trial_id,participant_id,baseline_model,model_label,formula,fit_status,message,fit_method,runtime_seconds,training_row_count,target_candidate_count,target_rows_excluded,target_trial_training_rows,participant_other_trial_rows_retained,same_stimulus_other_participant_rows_retained,target_exclusion_validated,random_seed,cores,sampler_settings,checkpoint_compatibility_version,cleaned_ratings_sha256,cleaning_manifest_sha256,cleaning_dataset_version,raw_sha256,analysable_n,group_split,rating_count,target_count,model_fit_count,target_manifest_sha256,target_manifest_version,model_definitions,inference_method,sampler,chains,tune,draws,target_accept,feature_table_sha256,feature_table_path,compatible_hash,target_trial_id,fold_id,model_name,model_formula,model_formula_sha256,divergences,max_rhat,min_bulk_ess,min_tail_ess
real_loto__P024__trial_06,P024__trial_06,P024,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.111946120858192,985,5,5,0,25,250,True,20260961,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260961}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P024__trial_06,144,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0172873111378482,104.66187409883966,151.69170076047985
real_loto__P024__trial_06,P024__trial_06,P024,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,16.827123872935772,985,5,5,0,25,250,True,20270961,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270961}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P024__trial_06,144,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0199982129818166,193.61454720554025,290.4370839310219
real_loto__P025__trial_01,P025__trial_01,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.690470363944769,985,5,5,0,25,250,True,20260962,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260962}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_01,145,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.023464285795188,126.50200024776625,177.11679946617863
real_loto__P025__trial_01,P025__trial_01,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,17.29521683603525,985,5,5,0,25,250,True,20270962,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270962}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_01,145,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.010246782499225,251.54253281884024,306.69845782733745
real_loto__P025__trial_02,P025__trial_02,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.378643549978733,985,5,5,0,25,250,True,20260963,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260963}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_02,146,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0256025756845548,98.66024062016217,173.65749205156894
real_loto__P025__trial_02,P025__trial_02,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.765378013253212,985,5,5,0,25,250,True,20270963,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270963}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_02,146,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0170759272941943,223.85334415267718,257.32123291088124
real_loto__P025__trial_03,P025__trial_03,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.632741533219814,985,5,5,0,25,250,True,20260964,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260964}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_03,147,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0332526234239743,81.69408618610707,177.82913070690984
real_loto__P025__trial_03,P025__trial_03,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,14.127116527408361,985,5,5,0,25,250,True,20270964,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270964}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_03,147,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0129139067982067,168.11471121333764,204.05928797495613
real_loto__P025__trial_04,P025__trial_04,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.40522663667798,985,5,5,0,25,250,True,20260965,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260965}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_04,148,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0391741130053092,89.67498592840549,146.83694853495066
real_loto__P025__trial_04,P025__trial_04,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.470883000642061,985,5,5,0,25,250,True,20270965,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270965}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_04,148,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0161202514144005,177.19526166127213,209.17334691734774
real_loto__P025__trial_05,P025__trial_05,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,15.20453242585063,985,5,5,0,25,250,True,20260966,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260966}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_05,149,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0158252989284169,112.11216287659578,211.0385550768902
real_loto__P025__trial_05,P025__trial_05,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,17.900351338088512,985,5,5,0,25,250,True,20270966,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270966}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_05,149,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0100162010422558,236.97584606824333,316.183151048467
real_loto__P025__trial_06,P025__trial_06,P025,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,11.83422252163291,985,5,5,0,25,250,True,20260967,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260967}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_06,150,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0236552510069095,95.22728338231691,197.71852896918753
real_loto__P025__trial_06,P025__trial_06,P025,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,16.555457890033722,985,5,5,0,25,250,True,20270967,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270967}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P025__trial_06,150,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0144478942961535,252.5307162660842,233.93675309499034
