original_path,final_path,filename,sha256_before,sha256_after,classification,action,reason,reference_count_before,validation_status,notes
outputs/stimulus_selection/selection_diagnostics/LeadMe/medoid_distance_ranking.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/medoid_distance_ranking.png,medoid_distance_ranking.png,8b86f4ba02e5612be8de920931e42b134ba9fc18a717b6d1db1c4ec3e7d4025c,8b86f4ba02e5612be8de920931e42b134ba9fc18a717b6d1db1c4ec3e7d4025c,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/outlier_diagnostics.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/outlier_diagnostics.png,outlier_diagnostics.png,444bd90c62d7a52be7b31f69ad759e69e2dd69d50ed364125e0c56a06598340b,444bd90c62d7a52be7b31f69ad759e69e2dd69d50ed364125e0c56a06598340b,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/pairwise_distance_heatmap.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/pairwise_distance_heatmap.png,pairwise_distance_heatmap.png,ecaa702924cc6da64264801495d16e70ce9c9be529e496d25604442a51a2820b,ecaa702924cc6da64264801495d16e70ce9c9be529e496d25604442a51a2820b,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/processed_pca_all.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/processed_pca_all.png,processed_pca_all.png,cc67a3d8591fa1c42efb49aaf9679c1c23e7728444d8f1ab19ce0a2dd39e7851,cc67a3d8591fa1c42efb49aaf9679c1c23e7728444d8f1ab19ce0a2dd39e7851,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/processed_pca_recommended_triplet.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/processed_pca_recommended_triplet.png,processed_pca_recommended_triplet.png,58a4c52681617837d5d47b5132486ac6e65897b32cac9421eddc6cc666c90be7,58a4c52681617837d5d47b5132486ac6e65897b32cac9421eddc6cc666c90be7,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/selected_bark_profile_comparison.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/selected_bark_profile_comparison.png,selected_bark_profile_comparison.png,e051f5bfca119f50a2183d63bbac207c0fdcdd45b0876f89e243a0e40236f2d9,e051f5bfca119f50a2183d63bbac207c0fdcdd45b0876f89e243a0e40236f2d9,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/selected_scalar_radar.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/selected_scalar_radar.png,selected_scalar_radar.png,5b75198d73137a6e32af361d4832c9f9d70d568a11098f7da8887a2d50586150,5b75198d73137a6e32af361d4832c9f9d70d568a11098f7da8887a2d50586150,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/LeadMe/sensitivity_selection_frequency.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/LeadMe/sensitivity_selection_frequency.png,sensitivity_selection_frequency.png,e90690086da53144d034c8843a84f691076179215fb446b0febec2c3cab97fe8,e90690086da53144d034c8843a84f691076179215fb446b0febec2c3cab97fe8,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/distance_decomposition.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/distance_decomposition.png,distance_decomposition.png,2f9875a21d0dbc1988360d5e9aab75ca8c9b17a72e93e26ce6d216adbe0a3a8e,2f9875a21d0dbc1988360d5e9aab75ca8c9b17a72e93e26ce6d216adbe0a3a8e,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/medoid_distance_ranking.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/medoid_distance_ranking.png,medoid_distance_ranking.png,c19844d623affa5f696eab0006839b1291e32f8e2fddc57e83c03ac707f7fc9d,c19844d623affa5f696eab0006839b1291e32f8e2fddc57e83c03ac707f7fc9d,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/outlier_diagnostics.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/outlier_diagnostics.png,outlier_diagnostics.png,21f4e13965e3fc8d1a2a6bbd27934302aa5e40c458627080ee57f063cff14aa1,21f4e13965e3fc8d1a2a6bbd27934302aa5e40c458627080ee57f063cff14aa1,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/pairwise_distance_heatmap.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/pairwise_distance_heatmap.png,pairwise_distance_heatmap.png,93476a4e6f4cdafe84b18d0838e9c4132ee3de8136ef7836a9688165b003231c,93476a4e6f4cdafe84b18d0838e9c4132ee3de8136ef7836a9688165b003231c,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/processed_pca_all.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/processed_pca_all.png,processed_pca_all.png,1b12e521d76d848d787aa032d5d42240e212ade7f97f1d5b6349fb5720c4d7be,1b12e521d76d848d787aa032d5d42240e212ade7f97f1d5b6349fb5720c4d7be,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/processed_pca_recommended_triplet.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/processed_pca_recommended_triplet.png,processed_pca_recommended_triplet.png,f73f4b714f839cbc2cf055ac8af72fa264f7ebc064027e5ce53f640b857f680e,f73f4b714f839cbc2cf055ac8af72fa264f7ebc064027e5ce53f640b857f680e,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/selected_bark_profile_comparison.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/selected_bark_profile_comparison.png,selected_bark_profile_comparison.png,47d5eda2fb12f6d037faa0a6793f500105030aafaf8f4612631f6c630b699214,47d5eda2fb12f6d037faa0a6793f500105030aafaf8f4612631f6c630b699214,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/selected_scalar_radar.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/selected_scalar_radar.png,selected_scalar_radar.png,e75d9a61a0c049879b64a67787164835305bb7d2d33775f4ed2338a82b917d57,e75d9a61a0c049879b64a67787164835305bb7d2d33775f4ed2338a82b917d57,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/PouringRoom/sensitivity_selection_frequency.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/PouringRoom/sensitivity_selection_frequency.png,sensitivity_selection_frequency.png,0cdcb819c4a37847e0f889d71e2366f9adb7eaf56e2646d9156d00979bbf8738,0cdcb819c4a37847e0f889d71e2366f9adb7eaf56e2646d9156d00979bbf8738,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/distance_decomposition.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/distance_decomposition.png,distance_decomposition.png,ce747295a3874ef25c4f8240133ce21ddcaa249896dad7b24f327c0d92e2f865,ce747295a3874ef25c4f8240133ce21ddcaa249896dad7b24f327c0d92e2f865,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/medoid_distance_ranking.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/medoid_distance_ranking.png,medoid_distance_ranking.png,e7f7f2b9019d41c18f2b09d7e7d279879b67d923b878b7beccd29277e81b8d86,e7f7f2b9019d41c18f2b09d7e7d279879b67d923b878b7beccd29277e81b8d86,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/outlier_diagnostics.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/outlier_diagnostics.png,outlier_diagnostics.png,03e3526a4c452d0936dc9fa9ebc13337fb8309ac2ae759a843f214250aea4545,03e3526a4c452d0936dc9fa9ebc13337fb8309ac2ae759a843f214250aea4545,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/pairwise_distance_heatmap.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/pairwise_distance_heatmap.png,pairwise_distance_heatmap.png,9ba645b28c0fd5d21cdd3694244a0c8286bee358629bcb7bd5fca4b381215d5e,9ba645b28c0fd5d21cdd3694244a0c8286bee358629bcb7bd5fca4b381215d5e,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/processed_pca_all.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/processed_pca_all.png,processed_pca_all.png,da4464a5be2996d87936b5466e20311b6878a682e82fd9c0b652ea9afb6d2b4f,da4464a5be2996d87936b5466e20311b6878a682e82fd9c0b652ea9afb6d2b4f,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/processed_pca_recommended_triplet.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/processed_pca_recommended_triplet.png,processed_pca_recommended_triplet.png,b3769b158d89e5ddea3714b965115c8c833ff125df251400c343613666cc8caf,b3769b158d89e5ddea3714b965115c8c833ff125df251400c343613666cc8caf,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/selected_bark_profile_comparison.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/selected_bark_profile_comparison.png,selected_bark_profile_comparison.png,de8b3d14824dcaebf06d0dfdfb349191ac38a4d22ae4c51bf77a6c89cda7515f,de8b3d14824dcaebf06d0dfdfb349191ac38a4d22ae4c51bf77a6c89cda7515f,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/selected_scalar_radar.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/selected_scalar_radar.png,selected_scalar_radar.png,65597832af8e06327f7b2049095dca6cf252a814fb80c9a3673f7cf0ecf92b6e,65597832af8e06327f7b2049095dca6cf252a814fb80c9a3673f7cf0ecf92b6e,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/selection_diagnostics/RedToBlue/sensitivity_selection_frequency.png,outputs/stimulus_selection/04_mix_selection/selection_diagnostics/RedToBlue/sensitivity_selection_frequency.png,sensitivity_selection_frequency.png,04089be7e13948bdf6dc5d450ecbc567dbde820514424fd2c326321ffd23b6c5,04089be7e13948bdf6dc5d450ecbc567dbde820514424fd2c326321ffd23b6c5,04_mix_selection,moved,mix-selection diagnostic figure,2,PASS,
outputs/stimulus_selection/stage2_remaining/alignment_results.csv,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/alignment_results.csv,alignment_results.csv,d5cc371e5c2b74e3f16a6b17e57060e670433a796b8f21891eec528070c503ba,d5cc371e5c2b74e3f16a6b17e57060e670433a796b8f21891eec528070c503ba,02_excerpt_selection,moved,alignment/excerpt diagnostics,12,PASS,
outputs/stimulus_selection/stage2_remaining/common_overlap_report.csv,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/common_overlap_report.csv,common_overlap_report.csv,c0d9419ba83ec856f4d9f07cbd482718f250301b1f1166bd88fc1612e594da26,c0d9419ba83ec856f4d9f07cbd482718f250301b1f1166bd88fc1612e594da26,02_excerpt_selection,moved,alignment/excerpt diagnostics,5,PASS,
outputs/stimulus_selection/stage2_remaining/excerpt_candidates.csv,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/excerpt_candidates.csv,excerpt_candidates.csv,f6c530164f4dca0646f07d8b2afd1e1f4e24a0868b39b93361de162d734f2ce5,f6c530164f4dca0646f07d8b2afd1e1f4e24a0868b39b93361de162d734f2ce5,02_excerpt_selection,moved,alignment/excerpt diagnostics,5,PASS,
outputs/stimulus_selection/stage2_remaining/excerpt_manual_review_checklist.csv,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/excerpt_manual_review_checklist.csv,excerpt_manual_review_checklist.csv,e73b0bc7af5b2807d575041e404b4a41116865bf2c2c7affd5d18373df07963b,e73b0bc7af5b2807d575041e404b4a41116865bf2c2c7affd5d18373df07963b,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/excerpt_selection_report.md,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/excerpt_selection_report.md,excerpt_selection_report.md,30f84aa3ab3e89c6a0752867baa21db198c113a3d3eceda1d3d6cfddf94cbd1a,30f84aa3ab3e89c6a0752867baa21db198c113a3d3eceda1d3d6cfddf94cbd1a,02_excerpt_selection,moved,alignment/excerpt diagnostics,7,PASS,
outputs/stimulus_selection/stage2_remaining/mix_inventory.csv,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/mix_inventory.csv,mix_inventory.csv,722155b64d04597476678e459e645f6ae9b4bd407f6c52d68342082eebd4580e,722155b64d04597476678e459e645f6ae9b4bd407f6c52d68342082eebd4580e,02_excerpt_selection,moved,alignment/excerpt diagnostics,9,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/activity_curve_with_candidate_windows.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/activity_curve_with_candidate_windows.png,activity_curve_with_candidate_windows.png,c52778c86a947486620839585397f53dba9b834eb39b94554e09e683fb16199f,c52778c86a947486620839585397f53dba9b834eb39b94554e09e683fb16199f,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/alignment_confidence_by_mix.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/alignment_confidence_by_mix.png,alignment_confidence_by_mix.png,d37ed78e5ee70df172c41ba56ea00afafb4ca3f8deab59f48b06284a149c6832,d37ed78e5ee70df172c41ba56ea00afafb4ca3f8deab59f48b06284a149c6832,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/alignment_lag_distribution.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/alignment_lag_distribution.png,alignment_lag_distribution.png,d2d9351ce7fa41213dcbfa214723d5c6e6a93d4eba04948516e459e174699f99,d2d9351ce7fa41213dcbfa214723d5c6e6a93d4eba04948516e459e174699f99,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/common_overlap_timeline.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/broken_crank_red_to_blue/common_overlap_timeline.png,common_overlap_timeline.png,d64089020546decf6e7bef5781b2c213471cdeabea870d52f5df6c9e1aca56ea,d64089020546decf6e7bef5781b2c213471cdeabea870d52f5df6c9e1aca56ea,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/activity_curve_with_candidate_windows.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/activity_curve_with_candidate_windows.png,activity_curve_with_candidate_windows.png,7dffa37b796db5783bad2f7bff274a50b391ae38761e1a57d80a467f9cbe9f51,7dffa37b796db5783bad2f7bff274a50b391ae38761e1a57d80a467f9cbe9f51,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/alignment_confidence_by_mix.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/alignment_confidence_by_mix.png,alignment_confidence_by_mix.png,5ccfc79b130b8c85bac40bd1cb5bec0933c85ee1ebeebb767e5f0c92b5f94629,5ccfc79b130b8c85bac40bd1cb5bec0933c85ee1ebeebb767e5f0c92b5f94629,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/alignment_lag_distribution.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/alignment_lag_distribution.png,alignment_lag_distribution.png,91479272e19be0230910285dd3f829979bfa386ba6ed118941807022b92302fb,91479272e19be0230910285dd3f829979bfa386ba6ed118941807022b92302fb,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
outputs/stimulus_selection/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/common_overlap_timeline.png,outputs/stimulus_selection/02_excerpt_selection/diagnostics/stage2_remaining/diagnostic_figures/the_donefors_pouring_room/common_overlap_timeline.png,common_overlap_timeline.png,bcd06c58273ef371e9a37613bf3f29e46c86b21cd150d8c8f54b13c8f4ed6814,bcd06c58273ef371e9a37613bf3f29e46c86b21cd150d8c8f54b13c8f4ed6814,02_excerpt_selection,moved,alignment/excerpt diagnostics,2,PASS,
