artist,song,original_mix_name,original_dataset_filename,mix_id,source_path,preview_path,approved_aligned_start_seconds,approved_aligned_end_seconds,actual_source_start_seconds,actual_source_end_seconds,acoustic_pool_rank,stereo_imbalance_qc_flag,rating_status,preview_loudness_policy,sha256_hash
Fredy V,In The Meantime,QUT-A,QUT-A.mp3,mix_13f0eed08780,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-A.mp3,In The Meantime\QUT-A_28sec.wav,35.300431,63.300431,35.300431,63.300431,12,true,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",d9689b5b385ac94160c2dd4389da31bfd1a5ffa7adde6fc9f974f8bb1764582c
Fredy V,In The Meantime,PXL-S5,PXL-S5.mp3,mix_54ac02ce9456,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\PXL-S5.mp3,In The Meantime\PXL-S5_28sec.wav,35.300431,63.300431,34.25,62.25,13,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",ca205ef318312d2639cee051b82a60da91cab1a56c9acdff2a21e98c1e6383ee
Fredy V,In The Meantime,McG-A,McG-A.mp3,mix_8ffed8205048,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-A.mp3,In The Meantime\McG-A_28sec.wav,35.300431,63.300431,34.766009,62.766009,14,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",e5d70a3545d6e16f12138df15066d6a0d12992d047b5aa04190b4c73565607d6
Fredy V,In The Meantime,QUT-J,QUT-J.mp3,mix_8187ac605f62,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-J.mp3,In The Meantime\QUT-J_28sec.wav,35.300431,63.300431,35.299977,63.299977,15,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",07be82ee537e5bc31b63b6ea44d96a5990beb9a39d28be084909313bf03fe7bc
Fredy V,In The Meantime,DU-L,DU-L.mp3,mix_561c0e17caee,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-L.mp3,In The Meantime\DU-L_28sec.wav,35.300431,63.300431,34.757937,62.757937,16,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",f974a94b8f6afb5e19c7d4f41cc5d31e68f6c34ac52b26c36788dbf2960fd5d8
Fredy V,In The Meantime,QUT-G,QUT-G.mp3,mix_a31f439e1e87,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\QUT-G.mp3,In The Meantime\QUT-G_28sec.wav,35.300431,63.300431,35.314943,63.314943,17,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",ea256f32de45ebd2576e3925cca4aaa73207d1fb709463368c9fcf4222106a64
Fredy V,In The Meantime,PXL-S7,PXL-S7.mp3,mix_526612c31256,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\PXL-S7.mp3,In The Meantime\PXL-S7_28sec.wav,35.300431,63.300431,34.274943,62.274943,18,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",2ffdacb7b10bde822806873318aa09bf1c68d8778277c26fbc680d337156e20e
Fredy V,In The Meantime,DU-M,DU-M.mp3,mix_6cfa655049d5,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\DU-M.mp3,In The Meantime\DU-M_28sec.wav,35.300431,63.300431,34.747959,62.747959,19,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",c7d485acb99c66f657bde07ed54656cd92f5768eb993e259b4af54f05d9b30e8
Fredy V,In The Meantime,McG-F,McG-F.mp3,mix_ce153583405d,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\InTheMeantime\McG-F.mp3,In The Meantime\McG-F_28sec.wav,35.300431,63.300431,34.780975,62.780975,20,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",7e773a2d0b97c6800786790ce7db3ab8cb8e5c64bd147e0921e002c30736309d
The DoneFors,Lead Me,CNS-C,CNS-C.mp3,mix_824f6c7e53d0,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\CNS-C.mp3,Lead Me\CNS-C_28sec.wav,9.573107,37.573107,9.554876,37.554876,1,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",02db074a2e4aab053c990f3ddd53f6a87ba263f4c6de94deea7515a022faec12
The DoneFors,Lead Me,DU-D,DU-D.mp3,mix_f1f7973e5bac,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-D.mp3,Lead Me\DU-D_28sec.wav,9.573107,37.573107,9.552699,37.552699,2,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",387ed068bd36791978f5f32289312a862e3bb85fbfbd14f1375dc834e5b6e81c
The DoneFors,Lead Me,PXL-L1,PXL-L1.mp3,mix_d5b28dfc8a93,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L1.mp3,Lead Me\PXL-L1_28sec.wav,9.573107,37.573107,9.527756,37.527756,3,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",714422df665a7ee3e80771c9c69572fba5b6f5bcb4db3bac894a7700e20f9ed0
The DoneFors,Lead Me,QUT-A,QUT-A.mp3,mix_864280f1b98b,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-A.mp3,Lead Me\QUT-A_28sec.wav,9.573107,37.573107,9.503084,37.503084,4,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",ed278df2e690188a8bcd2760800d8662f0c11da34b9f3dca559e89d5eb444079
The DoneFors,Lead Me,DU-E,DU-E.mp3,mix_271852ba8676,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-E.mp3,Lead Me\DU-E_28sec.wav,9.573107,37.573107,9.573107,37.573107,5,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",b9c2e1a80215d00f705d996c6a2ffb9335321c0af9596dbb47bf009b3f5fccf1
The DoneFors,Lead Me,PXL-L4,PXL-L4.mp3,mix_c7d9a071ba25,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L4.mp3,Lead Me\PXL-L4_28sec.wav,9.573107,37.573107,9.537733,37.537733,6,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",4dcc5347b88e33d8e519b82dc690c0aa5f3bad10f3bd7042adc17b443e14931a
The DoneFors,Lead Me,QUT-pro,QUT-pro.mp3,mix_d2cf329ea054,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-pro.mp3,Lead Me\QUT-pro_28sec.wav,9.573107,37.573107,9.674604,37.674604,7,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",2348d4de1f2405248f54b807349b508d778215d203ca70594fdb0f41e8dc3d6b
The DoneFors,Lead Me,PXL-L3,PXL-L3.mp3,mix_3bc79ea82599,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L3.mp3,Lead Me\PXL-L3_28sec.wav,9.573107,37.573107,9.527756,37.527756,8,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",b46794de94cfcbd9a51be6e760ef80e12afd59e6d514ad8dd586cfec917eef38
The DoneFors,Lead Me,DU-A,DU-A.mp3,mix_8f1477339518,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-A.mp3,Lead Me\DU-A_28sec.wav,9.573107,37.573107,9.552699,37.552699,9,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",83fedf91716bc597be97e54d94e656b10f179a917de65c77c02e1195966a22fa
The DoneFors,Lead Me,QUT-F,QUT-F.mp3,mix_4e2cf7c970a8,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-F.mp3,Lead Me\QUT-F_28sec.wav,9.573107,37.573107,9.609751,37.609751,10,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",ef8086797ae7a43c23151ce4345ddf45ba8c5780aac61f8eb7965e9f6b03af9c
The DoneFors,Lead Me,DU-F,DU-F.mp3,mix_3a41a8db47bc,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-F.mp3,Lead Me\DU-F_28sec.wav,9.573107,37.573107,9.572653,37.572653,11,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",0cb73166036ad12273858902916c8afcf7f5d24ce8b0533d1d6b0899f204ea80
The DoneFors,Lead Me,DU-B,DU-B.mp3,mix_7cdfb2503e88,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-B.mp3,Lead Me\DU-B_28sec.wav,9.573107,37.573107,9.572653,37.572653,12,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",b32c83d7e5dcb644be056f1ae728e6a7d291efeb5a4672378aef3061f601e20f
The DoneFors,Lead Me,CNS-B,CNS-B.mp3,mix_7734100f29f3,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\CNS-B.mp3,Lead Me\CNS-B_28sec.wav,9.573107,37.573107,9.619728,37.619728,13,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",7e8f83d47274139173d3e09b22fc453cc510a0bd581e67f834f525fade00413d
The DoneFors,Lead Me,UCP-A2,UCP-A2.mp3,mix_a5df7e0b4222,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\UCP-A2.mp3,Lead Me\UCP-A2_28sec.wav,9.573107,37.573107,9.631701,37.631701,14,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",d8a6cba572a300ecc11a810673a621634be2181ef2fdb7dc3d733a5c86539245
The DoneFors,Lead Me,DU-C,DU-C.mp3,mix_a321c1267965,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\DU-C.mp3,Lead Me\DU-C_28sec.wav,9.573107,37.573107,9.572653,37.572653,15,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",5ece4aa0a00885a0886d0a7864919c3c8e4b3d8645ae0b2120a56b58dae63064
The DoneFors,Lead Me,PXL-L2,PXL-L2.mp3,mix_92e2bdebe300,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\PXL-L2.mp3,Lead Me\PXL-L2_28sec.wav,9.573107,37.573107,9.527756,37.527756,16,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",b68334fcf0d3404dcb5e6d2e9615e603a0cf798df26253b912c76c1a4c9e001a
The DoneFors,Lead Me,McG-pro2,McG-pro2.mp3,mix_d3e3580b6e30,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\McG-pro2.mp3,Lead Me\McG-pro2_28sec.wav,9.573107,37.573107,9.651656,37.651656,17,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",0a5f9954acf77ba80a84c552d651ce783a0d2569683e097892ae4b8d234d73ae
The DoneFors,Lead Me,McG-H,McG-H.mp3,mix_427e3b105a59,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\McG-H.mp3,Lead Me\McG-H_28sec.wav,9.573107,37.573107,9.71152,37.71152,18,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",fd7b00d7edfc4c0a6de6fce9ec66402deb5ed3b8acbcae9374d72f630b2ecb5f
